# wave                 flux                   
  10.088592067602562   0.10011307660130932    
  10.18808777429467    0.10109845873025747    
  10.278042796783426   0.1021595232746927     
  10.37890145836173    0.10405725955180407    
  10.468856480850485   0.10507356040785981    
  10.568352187542594   0.10692300702881682    
  10.669210849120894   0.11059861542104028    
  10.75916587160965    0.114321131744897      
  10.858661578301758   0.12064101393464909    
  10.958157284993868   0.13414664440190613    
  11.068556630775522   0.16352628469613956    
  11.16805233746763    0.25340138443045307    
  11.268910999045932   0.33099915505493666    
  11.377947389941394   0.26630462134746935    
  11.478806051519696   0.21256566634797563    
  11.587842442415155   0.1682798206287394     
  11.68870110399346    0.15656145423122525    
  11.79773749488892    0.1593525873961929     
  11.908136840670576   0.16879214753380925    
  12.01853618645223    0.17306599501282968    
  12.128935532233882   0.16654387976242085    
  12.248875562218892   0.16164749237723564    
  12.357911953114353   0.1683132176048453     
  12.468311298896008   0.1868737367755938     
  12.588251328881015   0.20813056691584003    
  12.70819135886602    0.2061662286609501     
  12.818590704647676   0.1731859671442132     
  12.938530734632685   0.1514855185914288     
  13.058470764617692   0.14013892406711073    
  13.1784107946027     0.1365870270984029     
  13.298350824587706   0.1383630239304991     
  13.427831538776067   0.14298659850923792    
  13.547771568761075   0.14098259310967004    
  13.678615237835627   0.1330544079796828     
  13.798555267820635   0.12682487159225603    
  13.928035982008996   0.12564585575888051    
  14.057516696197357   0.12804537182610604    
  14.18836036527191    0.13320777997159822    
  14.31784107946027    0.12851099709565728    
  14.448684748534825   0.125270913877686      
  14.587706146926537   0.12476259352369397    
  14.71854981600109    0.12569173233565803    
  14.857571214392804   0.12720786987472132    
  14.997955567670711   0.12935096710129504    
  15.138339920948615   0.13211488250652742    
  15.277361319340331   0.13484003550872953    
  15.417745672618237   0.13815250035053936    
  15.558130025896144   0.14204792185619217    
  15.698514379174052   0.14651067589984873    
  15.84843941665531    0.1520654508921548     
  15.998364454136569   0.1575161003583049     
  16.137385852528283   0.16421495523404428    
  16.28731089000954    0.17866669983045824    
  16.4372359274908     0.2086725579585207     
  16.598064604061605   0.19821587879878189    
  16.747989641542866   0.2024123597793126     
  16.897914679024126   0.21245224528359602    
  17.057380400708738   0.21867367271228258    
  17.218209077279543   0.2212773654727578     
  17.377674798964154   0.22615223913566737    
  17.537140520648766   0.21269145985810345    
  17.69796919721957    0.20849850150039667    
  17.857434918904186   0.21055655571690515    
  18.027804279678346   0.2057932280931756     
  18.198173640452502   0.20441611900773854    
  18.367180046340465   0.20525741956112964    
  18.537549407114625   0.20714711690508228    
  18.70791876788878    0.2100714737709281     
  18.876925173776748   0.2156071571081554     
  19.047294534550907   0.2152536622560941     
  19.22720457952842    0.21375962982629323    
  19.407114624505926   0.21435437095626553    
  19.58702466948344    0.21544874024518917    
  19.76693471446095    0.21702909549828076    
  19.946844759438463   0.2180795989087062     
  20.137658443505522   0.21948927620824824    
  20.31756848848303    0.2209909996692424     
  20.507019217663895   0.2228505334273529     
  20.697832901730955   0.22466120571388676    
  20.887283630911817   0.2264535735069636     
  21.087637999182228   0.2280957185895391     
  21.277088728363093   0.23029466850112637    
  21.477443096633504   0.23233677066057853    
  21.676434510017717   0.23435588179219896    
  21.876788878288128   0.23632353473159726    
  22.07714324655854    0.23870841992874323    
  22.27749761482895    0.24060153551297145    
  22.487392667302714   0.24280271701245126    
  22.697287719776476   0.24496318729462255    
  22.907182772250238   0.2470840654516728     
  23.117077824724003   0.2495990204590403     
  23.326972877197765   0.25249739421796563    
  23.54640861387488    0.25481592961333643    
  23.76720730543819    0.2574976439978609     
  23.986643042115308   0.2601447714114095     
  24.20607877879242    0.26274392443465755    
  24.42687747035573    0.2656909291412452     
  24.657216846122395   0.2688867991799957     
  24.886193267002863   0.27163657198809366    
  25.116532642769524   0.27432129922077714    
  25.34687201853619    0.27774630166218023    
  25.5867520785062     0.280613960158315      
  25.817091454272862   0.2839204383920987     
  26.056971514242882   0.28744705680873506    
  26.296851574212894   0.2909093536835848     
  26.546272318386265   0.2942032632344483     
  26.786152378356277   0.29791512817352145    
  27.036936077415838   0.30180934052761327    
  27.286356821589205   0.3056472583393474     
  27.535777565762576   0.3094156479662033     
  27.796101949025488   0.3137130624653838     
  28.04552269319886    0.31805433522752913    
  28.30584707646177    0.3221949112112239     
  28.575712143928037   0.3265010466480555     
  28.83603652719095    0.3311828302662083     
  29.10590159465722    0.33601432002252224    
  29.375766662123485   0.340757071773331      
  29.645631729589752   0.3454134445344764     
  29.91549679705602    0.35065437295864943    
  30.196265503611833   0.3556731136117985     
  30.47567125528145    0.3609436493738819     
  30.756439961837263   0.36642733917669085    
  31.04538639771024    0.37171384546543007    
  31.32615510426605    0.37763970344688186    
  31.615101540139023   0.38304478134609826    
  31.916314569987733   0.3888293499614069     
  32.205261005860706   0.3949665324778466     
  32.50511108082323    0.40086002784523306    
  32.80496115578575    0.4069506535329402     
  33.10481123074826    0.41323299534387875    
  33.41556494480032    0.41956496862834797    
  33.7249557039662     0.42609395877928785    
  34.035709418018264   0.43248695322437275    
  34.35464086138749    0.4392419706400752     
  34.66539457543956    0.44597790469404863    
  34.98568897369497    0.4524707212600075     
  35.31552405615374    0.45928808213531663    
  35.64535913861251    0.46625987900988586    
  35.96565353686793    0.47295123419473256    
  36.305029303530056   0.47982333055437426    
  36.63486438598883    0.4869678229083572     
  36.97560310753715    0.4938391451188987     
  37.32451955840262    0.5007432313981403     
  37.66525827995094    0.5078950745161734     
  38.014174730816414   0.5145448929103268     
  38.364454136568085   0.5215765655794586     
  38.72427422652311    0.5283507436392224     
  39.07455363227477    0.5351308691634262     
  39.44527736131935    0.5417632291816297     
  39.805097451274364   0.5486734501610592     
  40.17445822543274    0.5553279484381166     
  40.54381899959112    0.562107899005695      
  40.92408341283903    0.5686138458622928     
  41.29480714188361    0.5751328470526107     
  41.684612239334875   0.5815095419850052     
  42.064876652582804   0.5879013920921101     
  42.45468175003408    0.5938096352459978     
  42.84448684748535    0.60007718556633       
  43.24383262913997    0.6060979679865605     
  43.6445413656808     0.6117603697385758     
  44.053427831538784   0.6172051046296043     
  44.454136568079605   0.6231141329337955     
  44.86438598882378    0.6285609429707651     
  45.2841760937713     0.6335546543818833     
  45.703966198718824   0.6386754358941363     
  46.123756303666354   0.6437030049891572     
  46.55308709281723    0.6485069502236231     
  46.98378083685431    0.653204148057498      
  47.41311162600518    0.6578349208565865     
  47.85334605424561    0.662022677980845      
  48.30312116668938    0.6662095435639805     
  48.74335559492981    0.6700400382531181     
  49.19313070737359    0.6736712811953858     
  49.65380945890691    0.6770880079142447     
  50.113125255554046   0.6804604242945672     
  50.57244105220118    0.6835738788867411     
  51.04266048793785    0.6864846107269001     
  51.512879923674525   0.6889539418306941     
  51.992640043614564   0.6912516578608116     
  52.47240016355459    0.6935074301198747     
  52.96306392258416    0.6953903173896606     
  53.452364726727545   0.6968821714518844     
  53.94302848575712    0.698329315694456      
  54.44323292899005    0.699444169318934      
  54.94207441733679    0.7005560326335514     
  55.45181954477307    0.7011492388761497     
  55.9724683112989     0.701237611707697      
  56.48221343873519    0.7016368278679604     
  57.01240288946436    0.701426350262756      
  57.531688701103995   0.701178794910183      
  58.07141883603653    0.7003444893222985     
  58.60160828676571    0.6996395013489627     
  59.15224206078779    0.6983674656125257     
  59.69197219572032    0.697246168972597      
  60.25214665394576    0.6955768744326976     
  60.80141747308165    0.6937338315155227     
  61.371132615510426   0.6915303143025757     
  61.93130707373586    0.6893120885674505     
  62.51192585525419    0.6867489637830038     
  63.091181681886326   0.6837722521534902     
  63.671800463404665   0.6809922178229074     
  64.26059697424016    0.6777092228775625     
  64.85075643996184    0.6741633193003485     
  65.45045658988687    0.6707363678294361     
  66.06106037890146    0.6668073292255116     
  66.67030121302986    0.6626638773388557     
  67.29044568624778    0.6583401073551542     
  67.91059015946573    0.6538008493464728     
  68.54027531688702    0.6491074258568861     
  69.1699604743083     0.6443548527308872     
  69.81054927081914    0.6393016748082028     
  70.46067875153334    0.6339705912636163     
  71.11080823224752    0.6285964380681694     
  71.77047839716506    0.6232367477712559     
  72.43014856208259    0.6175605107850438     
  73.0993594112035     0.6117700836356325     
  73.77947389941394    0.6057240078403971     
  74.45958838762436    0.599654154592399      
  75.14924356003817    0.5933526146136666     
  75.8498023715415     0.5869494588751542     
  76.54899822815865    0.5804125636334213     
  77.25909772386535    0.5739129948302678     
  77.96919721957202    0.5671470631687215     
  78.68883739948208    0.5604352527187211     
  79.41938121848167    0.5535172700922874     
  80.15946572168461    0.5464108180203581     
  80.89955022488755    0.539310798970216      
  81.64917541229384    0.5322772565064867     
  82.39880059970015    0.5251290084666734     
  83.16887011039935    0.5177418103207686     
  83.93893962109854    0.5106092691166002     
  84.70900913179774    0.503370300593475      
  85.49816001090363    0.49591712290032447    
  86.28867384489574    0.4885925112627746     
  87.08872836309119    0.48111853638726937    
  87.88741992640044    0.4737879371646023     
  88.70791876788878    0.4663619607639833     
  89.52841760937713    0.45907209768238233    
  90.34755349597928    0.45158941950626547    
  91.18713370587433    0.4443609400911934     
  92.0280768706556     0.4369318630985558     
  92.88673844895735    0.42944773447469675    
  93.7467629821453     0.42209457090652386    
  94.60678751533324    0.41487509544321666    
  95.4872563718141     0.4073842207216396     
  96.36636227340875    0.4001396386001304     
  97.25637181409296    0.39287913348764086    
  98.1572849938667     0.3857074960123156     
  99.06637590295762    0.37853408543716033    
  99.98637045113807    0.3713506240959126     
  100.88592067602563   0.3643719368887991     
  101.88632956249148   0.35706459565610066    
  102.78587978737905   0.35033993381214246    
  103.78628867384491   0.3433016203140745     
  104.68583889873246   0.33662625288369813    
  105.6862477851983    0.32984424502611415    
  106.68529371677798   0.3230060853181423     
  107.58484394166554   0.31668029107610723    
  108.5852528281314    0.310263113537466      
  109.58566171459725   0.30387186349055784    
  110.68556630775522   0.297238408072126      
  111.68461223933488   0.29108753363324397    
  112.68502112580073   0.28504231184396933    
  113.78492571895872   0.2788594301200085     
  114.78397165053836   0.2730346380416512     
  115.88387624369633   0.2670777140544867     
  116.8842851301622    0.2616262732808966     
  117.98418972332016   0.2558817465700696     
  119.08409431647813   0.2504112733609455     
  120.18399890963609   0.2449577381444343     
  121.28390350279406   0.239768007821715      
  122.48330380264413   0.23448093267985878    
  123.5832083958021    0.2295619381265155     
  124.68311298896006   0.2246495099249082     
  125.88251328881015   0.2198081318317114     
  127.0832765435464    0.21505583320667018    
  128.18318113670438   0.21071407332352204    
  129.38258143655446   0.20621014056872017    
  130.58198173640454   0.201865527386178      
  131.7813820362546    0.19775175418006297    
  132.98214529099087   0.19355981748372328    
  134.28104129753305   0.18945340524794538    
  135.48180455226932   0.18533854559535368    
  136.7807005588115    0.18109280298000324    
  137.98146381354778   0.17683534399592699    
  139.28035982008996   0.17238611574450144    
  140.58061878151835   0.1678040711234171     
  141.88087774294672   0.16316504370992393    
  143.1811367043751    0.15847059924454626    
  144.48003271091727   0.15372365764140924    
  145.87978737903774   0.14895826168004705    
  147.18004634046613   0.14438098457207416    
  148.57980100858663   0.13979020241495238    
  149.97955567670712   0.13541845336388517    
  151.37931034482762   0.13119362589981667    
  152.77906501294808   0.1271116567878465     
  154.17881968106857   0.12310380622641942    
  155.57857434918904   0.11929662900937316    
  156.97832901730953   0.11562105248635261    
  158.4789423470083    0.1120022618597131     
  159.9781927218209    0.10845228394121743    
  161.3779473899414    0.10509489901672751    
  162.877197764754     0.1018558790319384     
  164.37781109445277   0.09867511439262537    
  165.97792013084367   0.0955548764810072     
  167.47717050565626   0.09254992757043572    
  168.97642088046885   0.0896574772952916     
  170.57652991685976   0.08688182191329366    
  172.17663895325066   0.0841577571685116     
  173.77674798964154   0.0814838579454609     
  175.37549407114625   0.07885936400039738    
  176.97560310753715   0.076451214152664      
  178.57571214392806   0.07397422571945286    
  180.27531688701106   0.07161268702971439    
  181.97492163009406   0.0692952608179163     
  183.67452637317703   0.06707516789668103    
  185.37413111626006   0.06489578486777318    
  187.07509881422925   0.06280900063384745    
  188.77470355731225   0.06081323040590014    
  190.47430830039525   0.05885308175246284    
  192.27340875017038   0.05689814130563495    
  194.0738721548317    0.055030593178742274   
  195.8729726046068    0.0532487977615472     
  197.6734360092681    0.05149908106367151    
  199.4725364590432    0.04978129060495835    
  201.37249557039664   0.04811977699802519    
  203.17295897505795   0.046561314487270467   
  205.07155513152514   0.0450086777579492     
  206.97151424287856   0.043484244838826513   
  208.871473354232     0.0420354182022784     
  210.87092817227753   0.04059355404659357    
  212.7708872836309    0.0392440924981381     
  214.77034210167645   0.03790095161029785    
  216.76979691972198   0.03662871936057098    
  218.77061469265365   0.03537952198009742    
  220.7700695106992    0.03415318017774876    
  222.76952432874472   0.032993740623991505   
  224.86983780836854   0.03184064131141402    
  226.96878833310618   0.030753127204562723   
  229.06910181273003   0.029685366279971016   
  231.16805233746763   0.028680434201012347   
  233.26836581709145   0.02769342519084794    
  235.46817500340742   0.02671273925557883    
  237.6679841897233    0.025792283867512925   
  239.86779337603926   0.0248470207453133     
  242.06760256235518   0.024001559404393736   
  244.26604879378493   0.023130517414384072   
  246.56671664167916   0.022306335887145808   
  248.8660215346872    0.02149751047427292    
  251.16532642769525   0.020703493922605985   
  253.4659942755895    0.019923777961488906   
  255.86479487528965   0.01915073974032155    
  258.1654627231839    0.018437788613055933   
  260.564263322884     0.01773075028264373    
  262.9644268774704    0.017074551962917413   
  265.4640861387488    0.016424067740882977   
  267.86288673844894   0.015791661437606366   
  270.36254599972744   0.015201810288909426   
  272.8622052610059    0.014622765383429031   
  275.3618645222843    0.014054233298692285   
  277.9623824451411    0.013491034171647681   
  280.46204170641954   0.012978583778244165   
  283.0611966743901    0.012506129428701407   
  285.761210303939     0.012003028903429596   
  288.3603652719095    0.01154805002610546    
  291.0603789014584    0.011097353859238386   
  293.76039253100726   0.01068898389551525    
  296.4590432056699    0.010254367446446937   
  299.15905683521873   0.00986097522465656    
  301.9585661714597    0.009504614894513121   
  304.7580755077007    0.009121989521552562   
  307.5575848439417    0.008778843965281257   
  310.4579528417609    0.008439145660715236   
  313.2574621780019    0.008108346228029282   
  316.156467220935     0.007780957510598343   
  319.1563309254464    0.0074884934852270536  
  322.0566989232656    0.007203700283208732   
  325.0551996728908    0.006921901271735439   
  328.05506337740223   0.0066452260919663934  
  331.05492708191355   0.006403770831160372   
  334.15428649311707   0.006134890483766127   
  337.25364590432054   0.005900603399559124   
  340.35300531552406   0.005670582945958439   
  343.55322338830587   0.005443115876851424   
  346.65258279950933   0.0052502134493101595  
  349.85280087229114   0.00503068715206805    
  353.15251465176505   0.004842100699277652   
  356.45086547635276   0.004657023246115599   
  359.65108354913457   0.004476561000226101   
  363.0502930353005    0.004296925171818708   
  366.3500068147744    0.004121741401322558   
  369.7492163009404    0.00397566773316374    
  373.24928444868476   0.0038044278080320896  
  376.64849393485076   0.003663893570407661   
  380.1485620825951    0.0035249377928396803  
  383.6472672754532    0.003388529159997647   
  387.24683112988964   0.00325373867304967    
  390.74689927763393   0.003122225744761173   
  394.44595883876246   0.0029915376773583845  
  398.04552269319885   0.0028639939923996126  
  401.7445822543274    0.0027629495538596233  
  405.4450047703421    0.002663739915915583   
  409.24356003816274   0.0025412738608667305  
  412.94398255417747   0.0024458523023295218  
  416.84339648357644   0.0023510028642425625  
  420.64331470628326   0.0022584454687991752  
  424.5427286356822    0.0021670375079696417  
  428.4421425650811    0.0020772932848446223  
  432.44105220117217   0.002011834908688656   
  436.4399618372632    0.0019246632921464002  
  440.53973013493254   0.0018613531011068753  
  444.5400027259098    0.0017771179570194107  
  448.6384080686929    0.0017163041930387192  
  452.83767207305436   0.0016341396822156663  
  457.03829903230206   0.001575360380376661   
  461.2375630366635    0.0015176560717875193  
  465.53632274771707   0.0014606808833712902  
  469.8364454136568    0.0014047442097535913  
  474.1352051247104    0.0013498259120550812  
  478.5348234973423    0.0012956214977985086  
  483.03393757666623   0.0012421487956974597  
  487.4335559492981    0.0011899057342925935  
  491.93267002862206   0.0011383671719782371  
  496.53264276952433   0.0011076814786097006  
  500.689644649111     0.0010735795           
  505.2585996430496    0.0010322449           
  509.9999789533944    9.9229977E-4           
  514.6551724137931    9.5421407E-4           
  519.4827375740841    9.1700489E-4           
  524.2241168844289    8.8204553E-4           
  529.13792051118      8.4790658E-4           
  533.9655382879849    8.1501011E-4           
  538.9655277646822    7.8338407E-4           
  543.9655172413793    7.5324268E-4           
  548.9655067180765    7.241115E-4            
  554.0517346612339    6.9630329E-4           
  559.1379099878772    6.6944479E-4           
  564.3103237809806    6.438524E-4            
  569.5689760405443    6.1864895E-4           
  574.8275756835938    5.9519337E-4           
  580.1724137931035    5.7209556E-4           
  585.5172519026132    5.5025864E-4           
  590.948275862069     5.291685E-4            
  596.3792998215248    5.0888686E-4           
  601.8965622474408    4.8930571E-4           
  607.5000105233029    4.7043074E-4           
  613.103458799165     4.5231356E-4           
  618.793092924973     4.3486556E-4           
  624.4827796672953    4.181328E-4            
  630.2585996430496    4.0204933E-4           
  636.1207107017781    3.865961E-4            
  641.9827691439925    3.717359E-4            
  647.9310134361531    3.5744299E-4           
  653.9654961947738    3.4374467E-4           
  659.9999789533945    3.3056982E-4           
  666.1207001784753    3.1788504E-4           
  672.2413687870421    3.0569925E-4           
  678.4482758620691    2.9398316E-4           
  684.7413687870421    2.8270378E-4           
  691.1207001784753    2.7184837E-4           
  697.4999789533945    2.6140713E-4           
  703.9654961947738    2.513729E-4            
  710.4310134361531    2.4173226E-4           
  717.0689549939386    2.3245327E-4           
  723.7068965517242    2.23518E-4             
  730.3448381095097    2.1495037E-4           
  737.1551513671875    2.0669207E-4           
  743.9655172413794    1.9875306E-4           
  750.8620689655173    1.9113609E-4           
  757.7586206896552    1.8382213E-4           
  764.8275967301994    1.7676443E-4           
  771.8965727707435    1.6996586E-4           
  778.9654961947738    1.634818E-4            
  786.2068965517242    1.5717709E-4           
  793.4482969086746    1.5117571E-4           
  800.8620689655173    1.4537614E-4           
  808.2758410223599    1.3980758E-4           
  815.6896656957166    1.3446252E-4           
  823.2758620689656    1.2930841E-4           
  830.8620584422144    1.2436847E-4           
  838.5344932819236    1.1962484E-4           
  846.2931139715787    1.1504492E-4           
  854.13792051118      1.106541E-4            
  862.0689655172414    1.0644739E-4           
  869.8275862068966    1.0242437E-4           
  878.4482758620691    9.8463843E-5           
  886.2068965517242    9.4781587E-5           
  894.8275862068966    9.1134614E-5           
  902.5862068965517    8.7747647E-5           
  911.2068965517242    8.4397193E-5           
  919.8275862068966    8.1190453E-5           
  927.5862068965517    7.8193469E-5           
  936.2068965517242    7.523347E-5            
  944.8275862068966    7.2406253E-5           
  954.3103448275863    6.9647683E-5           
  962.9310344827587    6.7053439E-5           
