#    wavelength_obsframe_um         flux_obsframe_mJy
              86.0568461300          8.8830234635e+00
              86.0964858989          8.8982843013e+00
              86.1361439268          8.9135756783e+00
              86.1758202221          8.9288976569e+00
              86.2155147932          8.9442502995e+00
              86.2552276485          8.9596336686e+00
              86.2949587965          8.9750478268e+00
              86.3347082456          8.9904928371e+00
              86.3744760042          9.0059687623e+00
              86.4142620808          9.0215079239e+00
              86.4540664837          9.0370820412e+00
              86.4938892215          9.0526874654e+00
              86.5337303025          9.0683242606e+00
              86.5735897353          9.0839924911e+00
              86.6134675282          9.0996922210e+00
              86.6533636898          9.1154235150e+00
              86.6932782284          9.1311864376e+00
              86.7332111526          9.1469810537e+00
              86.7731624709          9.1628074279e+00
              86.8131321916          9.1786656255e+00
              86.8531203233          9.1945557114e+00
              86.8931268745          9.2104777510e+00
              86.9331518536          9.2264318097e+00
              86.9731952692          9.2424179531e+00
              87.0132571296          9.2584362467e+00
              87.0533374435          9.2744867565e+00
              87.0934362193          9.2905695483e+00
              87.1335534655          9.3066846884e+00
              87.1736891906          9.3228322427e+00
              87.2138434032          9.3392175779e+00
              87.2540161118          9.3557235931e+00
              87.2942073248          9.3722635413e+00
              87.3344170508          9.3888374933e+00
              87.3746452984          9.4054455202e+00
              87.4148920760          9.4220876932e+00
              87.4551573922          9.4387640836e+00
              87.4954412555          9.4554747629e+00
              87.5357436745          9.4722198028e+00
              87.5760646577          9.4889992750e+00
              87.6164042138          9.5058132515e+00
              87.6567623511          9.5226618044e+00
              87.6971390783          9.5395450059e+00
              87.7375344040          9.5564629284e+00
              87.7779483367          9.5734156445e+00
              87.8183808850          9.5904032268e+00
              87.8588320574          9.6074257482e+00
              87.8993018626          9.6244832818e+00
              87.9397903092          9.6415759006e+00
              87.9802974056          9.6584588622e+00
              88.0208231605          9.6747976213e+00
              88.0613675826          9.6911682885e+00
              88.1019306803          9.7075709270e+00
              88.1425124624          9.7240056003e+00
              88.1831129373          9.7404723722e+00
              88.2237321137          9.7569713063e+00
              88.2643700003          9.7735024664e+00
              88.3050266057          9.7900659166e+00
              88.3457019384          9.8066617209e+00
              88.3863960071          9.8232899436e+00
              88.4271088204          9.8399506492e+00
              88.4678403870          9.8566439020e+00
              88.5085907155          9.8733697666e+00
              88.5493598145          9.8901283080e+00
              88.5901476927          9.9069195909e+00
              88.6309543588          9.9237436803e+00
              88.6717798213          9.9406006414e+00
              88.7126240890          9.9574905394e+00
              88.7534871705          9.9744134398e+00
              88.7943690745          9.9913694081e+00
              88.8352698096          1.0008617547e+01
              88.8761893846          1.0025939236e+01
              88.9171278080          1.0043295495e+01
              88.9580850887          1.0060686396e+01
              88.9990612352          1.0078112008e+01
              89.0400562563          1.0095572401e+01
              89.0810701606          1.0113067647e+01
              89.1221029568          1.0130597816e+01
              89.1631546538          1.0148162978e+01
              89.2042252600          1.0165763204e+01
              89.2453147844          1.0183398565e+01
              89.2864232355          1.0201069133e+01
              89.3275506222          1.0218774979e+01
              89.3686969530          1.0236516174e+01
              89.4098622368          1.0254292790e+01
              89.4510464823          1.0272104898e+01
              89.4922496982          1.0289952571e+01
              89.5334718933          1.0307835880e+01
              89.5747130762          1.0325754898e+01
              89.6159732558          1.0343581870e+01
              89.6572524408          1.0360997078e+01
              89.6985506399          1.0378445929e+01
              89.7398678619          1.0395928487e+01
              89.7812041156          1.0413444819e+01
              89.8225594097          1.0430994992e+01
              89.8639337531          1.0448579071e+01
              89.9053271544          1.0466197123e+01
              89.9467396224          1.0483849215e+01
              89.9881711660          1.0501535413e+01
              90.0296217939          1.0519255785e+01
              90.0710915150          1.0537010396e+01
              90.1125803379          1.0554799315e+01
              90.1540882716          1.0572622608e+01
              90.1956153247          1.0590480343e+01
              90.2371615062          1.0608372588e+01
              90.2787268249          1.0626299409e+01
              90.3203112894          1.0644260876e+01
              90.3619149087          1.0662257055e+01
              90.4035376917          1.0680288014e+01
              90.4451796470          1.0698298120e+01
              90.4868407836          1.0716061446e+01
              90.5285211102          1.0733858458e+01
              90.5702206358          1.0751689223e+01
              90.6119393691          1.0769553804e+01
              90.6536773191          1.0787452266e+01
              90.6954344945          1.0805384675e+01
              90.7372109042          1.0823351096e+01
              90.7790065571          1.0841351595e+01
              90.8208214621          1.0859386236e+01
              90.8626556279          1.0877455087e+01
              90.9045090636          1.0895558211e+01
              90.9463817779          1.0913695676e+01
              90.9882737797          1.0931867547e+01
              91.0301850780          1.0950073891e+01
              91.0721156815          1.0968314773e+01
              91.1140655993          1.0986590261e+01
              91.1560348402          1.1004900421e+01
              91.1980234131          1.1023245319e+01
              91.2400313268          1.1041625022e+01
              91.2820585904          1.1060039598e+01
              91.3241052128          1.1078553339e+01
              91.3661712027          1.1097128706e+01
              91.4082565693          1.1115739605e+01
              91.4503613213          1.1134386105e+01
              91.4924854677          1.1153068275e+01
              91.5346290175          1.1171786185e+01
              91.5767919796          1.1190539903e+01
              91.6189743629          1.1209329499e+01
              91.6611761764          1.1228155043e+01
              91.7033974291          1.1247016603e+01
              91.7456381298          1.1265914250e+01
              91.7878982875          1.1284848054e+01
              91.8301779113          1.1303818085e+01
              91.8724770100          1.1322824412e+01
              91.9147955927          1.1341867107e+01
              91.9571336683          1.1360946239e+01
              91.9994912458          1.1380061879e+01
              92.0418683341          1.1399214098e+01
              92.0842649423          1.1418402967e+01
              92.1266810794          1.1437620572e+01
              92.1691167544          1.1456517682e+01
              92.2115719761          1.1475450300e+01
              92.2540467538          1.1494418495e+01
              92.2965410963          1.1513422335e+01
              92.3390550126          1.1532461886e+01
              92.3815885119          1.1551537217e+01
              92.4241416031          1.1570648396e+01
              92.4667142952          1.1589795491e+01
              92.5093065973          1.1608978571e+01
              92.5519185183          1.1628197703e+01
              92.5945500674          1.1647452956e+01
              92.6372012536          1.1666744399e+01
              92.6798720859          1.1686072101e+01
              92.7225625734          1.1705436131e+01
              92.7652727251          1.1724836557e+01
              92.8080025501          1.1744273449e+01
              92.8507520574          1.1763746876e+01
              92.8935212561          1.1783256909e+01
              92.9363101553          1.1802803615e+01
              92.9791187641          1.1822387065e+01
              93.0219470915          1.1841716316e+01
              93.0647951466          1.1861062652e+01
              93.1076629385          1.1880444869e+01
              93.1505504763          1.1899863034e+01
              93.1934577691          1.1919317215e+01
              93.2363848260          1.1938807479e+01
              93.2793316561          1.1958333893e+01
              93.3222982684          1.1977896525e+01
              93.3652846722          1.1997495444e+01
              93.4082908766          1.2017130717e+01
              93.4513168905          1.2036802412e+01
              93.4943627233          1.2056510598e+01
              93.5374283839          1.2076255342e+01
              93.5805138816          1.2096036715e+01
              93.6236192255          1.2115854783e+01
              93.6667444247          1.2135709616e+01
              93.7098894883          1.2155601282e+01
              93.7530544255          1.2175529852e+01
              93.7962392456          1.2195495393e+01
              93.8394439575          1.2215479566e+01
              93.8826685705          1.2235069411e+01
              93.9259130938          1.2254694745e+01
              93.9691775365          1.2274355633e+01
              94.0124619078          1.2294052142e+01
              94.0557662169          1.2313784336e+01
              94.0990904730          1.2333552280e+01
              94.1424346852          1.2353356039e+01
              94.1857988627          1.2373195680e+01
              94.2291830148          1.2393071268e+01
              94.2725871507          1.2412982869e+01
              94.3160112794          1.2432930549e+01
              94.3594554104          1.2452914374e+01
              94.4029195527          1.2472934409e+01
              94.4464037156          1.2492990722e+01
              94.4899079083          1.2513083378e+01
              94.5334321400          1.2533212445e+01
              94.5769764200          1.2553377988e+01
              94.6205407575          1.2573580075e+01
              94.6641251617          1.2593818773e+01
              94.7077296419          1.2614094148e+01
              94.7513542074          1.2634584449e+01
              94.7949988673          1.2655167920e+01
              94.8386636310          1.2675789252e+01
              94.8823485077          1.2696448515e+01
              94.9260535066          1.2717145781e+01
              94.9697786370          1.2737881119e+01
              95.0135239083          1.2758654601e+01
              95.0572893297          1.2779466296e+01
              95.1010749104          1.2800316277e+01
              95.1448806597          1.2821204613e+01
              95.1887065870          1.2842131376e+01
              95.2325527015          1.2863096638e+01
              95.2764190126          1.2884100470e+01
              95.3203055295          1.2905142944e+01
              95.3642122615          1.2926224130e+01
              95.4081392180          1.2947344101e+01
              95.4520864083          1.2968502930e+01
              95.4960538416          1.2989700687e+01
              95.5400415274          1.3010937446e+01
              95.5840494749          1.3031961414e+01
              95.6280776935          1.3052165475e+01
              95.6721261925          1.3072404703e+01
              95.7161949812          1.3092679159e+01
              95.7602840691          1.3112988904e+01
              95.8043934654          1.3133334002e+01
              95.8485231795          1.3153714514e+01
              95.8926732208          1.3174130503e+01
              95.9368435986          1.3194582030e+01
              95.9810343223          1.3215069159e+01
              96.0252454012          1.3235591951e+01
              96.0694768448          1.3256150470e+01
              96.1137286625          1.3276744777e+01
              96.1580008635          1.3297374937e+01
              96.2022934574          1.3318041012e+01
              96.2466064534          1.3338743064e+01
              96.2909398610          1.3359481158e+01
              96.3352936896          1.3380255357e+01
              96.3796679486          1.3401065724e+01
              96.4240626474          1.3421912322e+01
              96.4684777954          1.3442795215e+01
              96.5129134021          1.3463992800e+01
              96.5573694769          1.3485313571e+01
              96.6018460291          1.3506672240e+01
              96.6463430683          1.3528068877e+01
              96.6908606038          1.3549503549e+01
              96.7353986451          1.3570976324e+01
              96.7799572017          1.3592487271e+01
              96.8245362830          1.3614036458e+01
              96.8691358984          1.3635623953e+01
              96.9137560574          1.3657249825e+01
              96.9583967695          1.3678914143e+01
              97.0030580442          1.3700616976e+01
              97.0477398909          1.3722358392e+01
              97.0924423190          1.3744138461e+01
              97.1371653382          1.3765957252e+01
              97.1819089577          1.3787814834e+01
              97.2266731873          1.3809711277e+01
              97.2714580362          1.3831646650e+01
              97.3162635141          1.3853621024e+01
              97.3610896305          1.3875611506e+01
              97.4059363948          1.3897075959e+01
              97.4508038165          1.3918577557e+01
              97.4956919052          1.3940116364e+01
              97.5406006704          1.3961692446e+01
              97.5855301216          1.3983305868e+01
              97.6304802683          1.4004956694e+01
              97.6754511202          1.4026644990e+01
              97.7204426866          1.4048370820e+01
              97.7654549772          1.4070134252e+01
              97.8104880015          1.4091935349e+01
              97.8555417690          1.4113774177e+01
              97.9006162894          1.4135650802e+01
              97.9457115721          1.4157565290e+01
              97.9908276267          1.4179517707e+01
              98.0359644628          1.4201508121e+01
              98.0811220900          1.4223536595e+01
              98.1263005179          1.4245603198e+01
              98.1714997560          1.4267707996e+01
              98.2167198138          1.4289851055e+01
              98.2619607011          1.4312032441e+01
              98.3072224274          1.4333994748e+01
              98.3525050023          1.4355981176e+01
              98.3978084354          1.4378005224e+01
              98.4431327362          1.4400066955e+01
              98.4884779145          1.4422166434e+01
              98.5338439799          1.4444303727e+01
              98.5792309419          1.4466478899e+01
              98.6246388101          1.4488692014e+01
              98.6700675943          1.4510943139e+01
              98.7155173041          1.4533232339e+01
              98.7609879490          1.4555559680e+01
              98.8064795387          1.4577925226e+01
              98.8519920830          1.4600329045e+01
              98.8975255913          1.4622771201e+01
              98.9430800734          1.4645251761e+01
              98.9886555390          1.4667770792e+01
              99.0342519977          1.4690328358e+01
              99.0798694592          1.4712924528e+01
              99.1255079331          1.4735559367e+01
              99.1711674292          1.4758206985e+01
              99.2168479570          1.4780350480e+01
              99.2625495264          1.4802530924e+01
              99.3082721470          1.4824748379e+01
              99.3540158285          1.4847002908e+01
              99.3997805806          1.4869294572e+01
              99.4455664129          1.4891623435e+01
              99.4913733353          1.4913989557e+01
              99.5372013574          1.4936393003e+01
              99.5830504890          1.4958833835e+01
              99.6289207397          1.4981312115e+01
              99.6748121193          1.5003827906e+01
              99.7207246375          1.5026381272e+01
              99.7666583041          1.5048972275e+01
              99.8126131289          1.5071600980e+01
              99.8585891214          1.5094267448e+01
              99.9045862916          1.5116971744e+01
              99.9506046491          1.5139713931e+01
              99.9966442038          1.5162494072e+01
             100.0427049653          1.5185312232e+01
             100.0887869435          1.5208168475e+01
             100.1348901481          1.5231192054e+01
             100.1810145889          1.5254288492e+01
             100.2271602757          1.5277423844e+01
             100.2733272182          1.5300598174e+01
             100.3195154263          1.5323811549e+01
             100.3657249098          1.5347064034e+01
             100.4119556784          1.5370355698e+01
             100.4582077420          1.5393686604e+01
             100.5044811103          1.5417056821e+01
             100.5507757932          1.5440466415e+01
             100.5970918006          1.5463915452e+01
             100.6434291421          1.5487403999e+01
             100.6897878277          1.5510932124e+01
             100.7361678672          1.5534499892e+01
             100.7825692704          1.5558107372e+01
             100.8289920471          1.5581754630e+01
             100.8754362072          1.5605441735e+01
             100.9219017606          1.5629168753e+01
             100.9683887172          1.5652935752e+01
             101.0148970866          1.5676462769e+01
             101.0614268789          1.5699186332e+01
             101.1079781039          1.5721946363e+01
             101.1545507715          1.5744742919e+01
             101.2011448915          1.5767576061e+01
             101.2477604738          1.5790445848e+01
             101.2943975284          1.5813352337e+01
             101.3410560650          1.5836295589e+01
             101.3877360937          1.5859275663e+01
             101.4344376242          1.5882292618e+01
             101.4811606666          1.5905346514e+01
             101.5279052306          1.5928437411e+01
             101.5746713263          1.5951565367e+01
             101.6214589635          1.5974730444e+01
             101.6682681522          1.5997932700e+01
             101.7150989023          1.6021172196e+01
             101.7619512237          1.6044448992e+01
             101.8088251264          1.6067763148e+01
             101.8557206203          1.6091114724e+01
             101.9026377153          1.6114503782e+01
             101.9495764214          1.6137930380e+01
             101.9965367486          1.6161645860e+01
             102.0435187068          1.6185447654e+01
             102.0905223059          1.6209288232e+01
             102.1375475560          1.6233167659e+01
             102.1845944670          1.6257085997e+01
             102.2316630489          1.6281043311e+01
             102.2787533117          1.6305039664e+01
             102.3258652653          1.6329075120e+01
             102.3729989198          1.6353149743e+01
             102.4201542851          1.6377263597e+01
             102.4673313713          1.6401416747e+01
             102.5145301884          1.6425609257e+01
             102.5617507463          1.6449841191e+01
             102.6089930551          1.6474112613e+01
             102.6562571247          1.6498423589e+01
             102.7035429653          1.6522774182e+01
             102.7508505869          1.6547164459e+01
             102.7981799994          1.6571594483e+01
             102.8455312130          1.6596064320e+01
             102.8929042376          1.6620481010e+01
             102.9402990833          1.6644352574e+01
             102.9877157602          1.6668261939e+01
             103.0351542783          1.6692209165e+01
             103.0826146477          1.6716194313e+01
             103.1300968784          1.6740217444e+01
             103.1776009805          1.6764278617e+01
             103.2251269641          1.6788377893e+01
             103.2726748393          1.6812515333e+01
             103.3202446161          1.6836690997e+01
             103.3678363047          1.6860904946e+01
             103.4154499151          1.6885157241e+01
             103.4630854574          1.6909447944e+01
             103.5107429418          1.6933777114e+01
             103.5584223782          1.6958144814e+01
             103.6061237770          1.6982551105e+01
             103.6538471481          1.7006996047e+01
             103.7015925017          1.7031479703e+01
             103.7493598479          1.7056002134e+01
             103.7971491968          1.7080563402e+01
             103.8449605586          1.7105125627e+01
             103.8927939434          1.7129384911e+01
             103.9406493614          1.7153682088e+01
             103.9885268227          1.7178017217e+01
             104.0364263375          1.7202390359e+01
             104.0843479159          1.7226801573e+01
             104.1322915681          1.7251250918e+01
             104.1802573042          1.7275738455e+01
             104.2282451344          1.7300264243e+01
             104.2762550690          1.7324828341e+01
             104.3242871180          1.7349430811e+01
             104.3723412917          1.7374071712e+01
             104.4204176003          1.7398751105e+01
             104.4685160539          1.7423469050e+01
             104.5166366628          1.7448225607e+01
             104.5647794371          1.7473020836e+01
             104.6129443872          1.7497854799e+01
             104.6611315231          1.7522727557e+01
             104.7093408551          1.7547639169e+01
             104.7575723934          1.7572589698e+01
             104.8058261483          1.7597451237e+01
             104.8541021300          1.7621958301e+01
             104.9024003487          1.7646502830e+01
             104.9507208147          1.7671084882e+01
             104.9990635382          1.7695704514e+01
             105.0474285295          1.7720361784e+01
             105.0958157988          1.7745056750e+01
             105.1442253565          1.7769789469e+01
             105.1926572126          1.7794560000e+01
             105.2411113776          1.7819368401e+01
             105.2895878618          1.7844214729e+01
             105.3380866753          1.7869099043e+01
             105.3866078284          1.7894021401e+01
             105.4351513316          1.7918981862e+01
             105.4837171950          1.7943980484e+01
             105.5323054289          1.7969017325e+01
             105.5809160437          1.7994092445e+01
             105.6295490497          1.8019205901e+01
             105.6782044572          1.8044357753e+01
             105.7268822764          1.8069548060e+01
             105.7755825178          1.8094751462e+01
             105.8243051917          1.8119652248e+01
             105.8730503083          1.8144590620e+01
             105.9218178781          1.8169566633e+01
             105.9706079113          1.8194580344e+01
             106.0194204184          1.8219631812e+01
             106.0682554096          1.8244721092e+01
             106.1171128953          1.8269848243e+01
             106.1659928859          1.8295013321e+01
             106.2148953918          1.8320216384e+01
             106.2638204233          1.8345457490e+01
             106.3127679908          1.8370736695e+01
             106.3617381047          1.8396054058e+01
             106.4107307753          1.8421409637e+01
             106.4597460131          1.8446803488e+01
             106.5087838284          1.8472235671e+01
             106.5578442317          1.8497706243e+01
             106.6069272334          1.8523215263e+01
             106.6560328438          1.8548762788e+01
             106.7051610734          1.8574348877e+01
             106.7543119326          1.8599914002e+01
             106.8034854318          1.8624819612e+01
             106.8526815814          1.8649761688e+01
             106.9019003919          1.8674740282e+01
             106.9511418738          1.8699755448e+01
             107.0004060374          1.8724807240e+01
             107.0496928932          1.8749895711e+01
             107.0990024517          1.8775020916e+01
             107.1483347233          1.8800182908e+01
             107.1976897185          1.8825381741e+01
             107.2470674478          1.8850617469e+01
             107.2964679215          1.8875890147e+01
             107.3458911503          1.8901199830e+01
             107.3953371445          1.8926546570e+01
             107.4448059147          1.8951930423e+01
             107.4942974714          1.8977351443e+01
             107.5438118250          1.9002809684e+01
             107.5933489861          1.9028305203e+01
             107.6429089651          1.9053838052e+01
             107.6924917726          1.9079408287e+01
             107.7420974191          1.9105015963e+01
             107.7917259151          1.9130815372e+01
             107.8413772711          1.9156697092e+01
             107.8910514976          1.9182617128e+01
             107.9407486053          1.9208575538e+01
             107.9904686046          1.9234572377e+01
             108.0402115061          1.9260607704e+01
             108.0899773203          1.9286681575e+01
             108.1397660578          1.9312794047e+01
             108.1895777292          1.9338945178e+01
             108.2394123449          1.9365135024e+01
             108.2892699156          1.9391363644e+01
             108.3391504519          1.9417631094e+01
             108.3890539643          1.9443937433e+01
             108.4389804634          1.9470282718e+01
             108.4889299598          1.9496667006e+01
             108.5389024641          1.9523090356e+01
             108.5888979868          1.9549552825e+01
             108.6389165387          1.9576054472e+01
             108.6889581303          1.9602595354e+01
             108.7390227721          1.9629058614e+01
             108.7891104750          1.9654911229e+01
             108.8392212493          1.9680800998e+01
             108.8893551058          1.9706727976e+01
             108.9395120552          1.9732692215e+01
             108.9896921080          1.9758693769e+01
             109.0398952749          1.9784732692e+01
             109.0901215665          1.9810809037e+01
             109.1403709935          1.9836922859e+01
             109.1906435666          1.9863074212e+01
             109.2409392963          1.9889263149e+01
             109.2912581935          1.9915489725e+01
             109.3416002687          1.9941753994e+01
             109.3919655326          1.9968056009e+01
             109.4423539959          1.9994395826e+01
             109.4927656693          2.0020773499e+01
             109.5432005634          2.0047189082e+01
             109.5936586891          2.0073642630e+01
             109.6441400569          2.0100134198e+01
             109.6946446776          2.0126663840e+01
             109.7451725619          2.0153070429e+01
             109.7957237206          2.0178941303e+01
             109.8462981642          2.0204848317e+01
             109.8968959036          2.0230791522e+01
             109.9475169495          2.0256770967e+01
             109.9981613126          2.0282786704e+01
             110.0488290037          2.0308838784e+01
             110.0995200334          2.0334927257e+01
             110.1502344127          2.0361052174e+01
             110.2009721521          2.0387213587e+01
             110.2517332626          2.0413411546e+01
             110.3025177547          2.0439646102e+01
             110.3533256394          2.0465917307e+01
             110.4041569273          2.0492225213e+01
             110.4550116294          2.0518569869e+01
             110.5058897562          2.0544951329e+01
             110.5567913187          2.0571369643e+01
             110.6077163277          2.0597824862e+01
             110.6586647939          2.0624317039e+01
             110.7096367281          2.0650846226e+01
             110.7606321411          2.0677412473e+01
             110.8116510439          2.0703822953e+01
             110.8626934471          2.0730267863e+01
             110.9137593616          2.0756749515e+01
             110.9648487982          2.0783267962e+01
             111.0159617679          2.0809823254e+01
             111.0670982813          2.0836415442e+01
             111.1182583494          2.0863044577e+01
             111.1694419830          2.0889710712e+01
             111.2206491930          2.0916413897e+01
             111.2718799902          2.0943154185e+01
             111.3231343855          2.0969931625e+01
             111.3744123897          2.0996746271e+01
             111.4257140138          2.1023598174e+01
             111.4770392686          2.1050487386e+01
             111.5283881649          2.1077413959e+01
             111.5797607138          2.1104377944e+01
             111.6311569261          2.1131379394e+01
             111.6825768126          2.1158418360e+01
             111.7340203843          2.1185494896e+01
             111.7854876521          2.1212609052e+01
             111.8369786269          2.1239328547e+01
             111.8884933197          2.1266058879e+01
             111.9400317413          2.1292825761e+01
             111.9915939027          2.1319629245e+01
             112.0431798148          2.1346469379e+01
             112.0947894886          2.1373346214e+01
             112.1464229350          2.1400259801e+01
             112.1980801649          2.1427210189e+01
             112.2497611894          2.1454197428e+01
             112.3014660193          2.1481221570e+01
             112.3531946656          2.1508282665e+01
             112.4049471394          2.1535380763e+01
             112.4567234516          2.1562515915e+01
             112.5085236131          2.1589688171e+01
             112.5603476350          2.1616897582e+01
             112.6121955282          2.1644144200e+01
             112.6640673037          2.1671428075e+01
             112.7159629726          2.1698749257e+01
             112.7678825458          2.1726107799e+01
             112.8198260344          2.1753445184e+01
             112.8717934493          2.1780169605e+01
             112.9237848017          2.1806929614e+01
             112.9758001024          2.1833725258e+01
             113.0278393626          2.1860556584e+01
             113.0799025933          2.1887423640e+01
             113.1319898055          2.1914326473e+01
             113.1841010103          2.1941265130e+01
             113.2362362187          2.1968239661e+01
             113.2883954418          2.1995250112e+01
             113.3405786906          2.2022296532e+01
             113.3927859762          2.2049378968e+01
             113.4450173097          2.2076497468e+01
             113.4972727022          2.2103652080e+01
             113.5495521647          2.2130842853e+01
             113.6018557084          2.2158069834e+01
             113.6541833442          2.2185333073e+01
             113.7065350834          2.2212632616e+01
             113.7589109370          2.2239968513e+01
             113.8113109161          2.2267340812e+01
             113.8637350319          2.2294749561e+01
             113.9161832954          2.2321913532e+01
             113.9686557178          2.2349093807e+01
             114.0211523102          2.2376309918e+01
             114.0736730837          2.2403561912e+01
             114.1262180496          2.2430849836e+01
             114.1787872188          2.2458173738e+01
             114.2313806026          2.2485533664e+01
             114.2839982122          2.2512929663e+01
             114.3366400586          2.2540361782e+01
             114.3893061531          2.2567830068e+01
             114.4419965068          2.2595334570e+01
             114.4947111309          2.2622875334e+01
             114.5474500365          2.2650452410e+01
             114.6002132350          2.2678065844e+01
             114.6530007373          2.2705715684e+01
             114.7058125548          2.2733401980e+01
             114.7586486987          2.2761124777e+01
             114.8115091801          2.2788884126e+01
             114.8643940103          2.2816680074e+01
             114.9173032004          2.2844512668e+01
             114.9702367617          2.2871939709e+01
             115.0231947054          2.2899390015e+01
             115.0761770428          2.2926875995e+01
             115.1291837851          2.2954397695e+01
             115.1822149435          2.2981955163e+01
             115.2352705293          2.3009548443e+01
             115.2883505537          2.3037177584e+01
             115.3414550280          2.3064842631e+01
             115.3945839635          2.3092543631e+01
             115.4477373713          2.3120280630e+01
             115.5009152629          2.3148053676e+01
             115.5541176494          2.3175862815e+01
             115.6073445421          2.3203708093e+01
             115.6605959524          2.3231589559e+01
             115.7138718915          2.3259507259e+01
             115.7671723708          2.3287461239e+01
             115.8204974014          2.3315451548e+01
             115.8738469948          2.3343478231e+01
             115.9272211623          2.3371541337e+01
             115.9806199151          2.3399480535e+01
             116.0340432647          2.3426781160e+01
             116.0874912222          2.3454116237e+01
             116.1409637992          2.3481485810e+01
             116.1944610068          2.3508889922e+01
             116.2479828565          2.3536328616e+01
             116.3015293595          2.3563801937e+01
             116.3551005274          2.3591309927e+01
             116.4086963713          2.3618852631e+01
             116.4623169027          2.3646430092e+01
             116.5159621330          2.3674042354e+01
             116.5696320735          2.3701689460e+01
             116.6233267357          2.3729371456e+01
             116.6770461308          2.3757088384e+01
             116.7307902703          2.3784840288e+01
             116.7845591656          2.3812627214e+01
             116.8383528281          2.3840449204e+01
             116.8921712692          2.3868306304e+01
             116.9460145003          2.3896198557e+01
             116.9998825329          2.3924126007e+01
             117.0537753783          2.3952001975e+01
             117.1076930480          2.3979363822e+01
             117.1616355534          2.4006759376e+01
             117.2156029060          2.4034188677e+01
             117.2695951172          2.4061651768e+01
             117.3236121985          2.4089148691e+01
             117.3776541612          2.4116679486e+01
             117.4317210170          2.4144244195e+01
             117.4858127772          2.4171842861e+01
             117.5399294533          2.4199475525e+01
             117.5940710568          2.4227142229e+01
             117.6482375991          2.4254843014e+01
             117.7024290918          2.4282577923e+01
             117.7566455464          2.4310346998e+01
             117.8108869743          2.4338150281e+01
             117.8651533871          2.4365987813e+01
             117.9194447962          2.4393859637e+01
             117.9737612132          2.4421765796e+01
             118.0281026496          2.4449706331e+01
             118.0824691170          2.4477681285e+01
             118.1368606267          2.4505690700e+01
             118.1912771905          2.4533688860e+01
             118.2457188198          2.4561711149e+01
             118.3001855261          2.4589768009e+01
             118.3546773211          2.4617859482e+01
             118.4091942163          2.4645985611e+01
             118.4637362231          2.4674146437e+01
             118.5183033533          2.4702342004e+01
             118.5728956184          2.4730572355e+01
             118.6275130300          2.4758837532e+01
             118.6821555995          2.4787137579e+01
             118.7368233387          2.4815472537e+01
             118.7915162592          2.4843842450e+01
             118.8462343724          2.4872247362e+01
             118.9009776901          2.4900687314e+01
             118.9557462238          2.4929162351e+01
             119.0105399852          2.4957672515e+01
             119.0653589858          2.4986217850e+01
             119.1202032373          2.5014798398e+01
             119.1750727514          2.5043414204e+01
             119.2299675396          2.5071945873e+01
             119.2848876136          2.5099689849e+01
             119.3398329851          2.5127466923e+01
             119.3948036657          2.5155277136e+01
             119.4497996670          2.5183120528e+01
             119.5048210008          2.5210997136e+01
             119.5598676786          2.5238907002e+01
             119.6149397123          2.5266850165e+01
             119.6700371134          2.5294826664e+01
             119.7251598936          2.5322836538e+01
             119.7803080646          2.5350879829e+01
             119.8354816382          2.5378956575e+01
             119.8906806260          2.5407066816e+01
             119.9459050397          2.5435210592e+01
             120.0011548911          2.5463387943e+01
             120.0564301918          2.5491598909e+01
             120.1117309536          2.5519843530e+01
             120.1670571882          2.5548121846e+01
             120.2224089073          2.5576433896e+01
             120.2777861227          2.5604779722e+01
             120.3331888461          2.5633050206e+01
             120.3886170894          2.5660837257e+01
             120.4440708641          2.5688656756e+01
             120.4995501821          2.5716508742e+01
             120.5550550552          2.5744393252e+01
             120.6105854951          2.5772310324e+01
             120.6661415136          2.5800259995e+01
             120.7217231225          2.5828242305e+01
             120.7773303336          2.5856257291e+01
             120.8329631586          2.5884304990e+01
             120.8886216094          2.5912385442e+01
             120.9443056977          2.5940498683e+01
             121.0000154355          2.5968644753e+01
             121.0557508344          2.5996823690e+01
             121.1115119063          2.6025035531e+01
             121.1672986631          2.6053280315e+01
             121.2231111165          2.6081558081e+01
             121.2789492785          2.6109868866e+01
             121.3348131608          2.6138212710e+01
             121.3907027753          2.6166589650e+01
             121.4466181338          2.6194999726e+01
             121.5025592482          2.6222926421e+01
             121.5585261304          2.6250867177e+01
             121.6145187922          2.6278839957e+01
             121.6705372456          2.6306844797e+01
             121.7265815023          2.6334881735e+01
             121.7826515744          2.6362950807e+01
             121.8387474735          2.6391052049e+01
             121.8948692118          2.6419185498e+01
             121.9510168010          2.6447351192e+01
             122.0071902531          2.6475549167e+01
             122.0633895800          2.6503779459e+01
             122.1196147936          2.6532042106e+01
             122.1758659058          2.6560337145e+01
             122.2321429286          2.6588664613e+01
             122.2884458739          2.6617024546e+01
             122.3447747536          2.6645416982e+01
             122.4011295797          2.6673841959e+01
             122.4575103641          2.6702299512e+01
             122.5139171188          2.6730789680e+01
             122.5703498558          2.6759312499e+01
             122.6268085870          2.6787335117e+01
             122.6832933243          2.6815358091e+01
             122.7398040799          2.6843412623e+01
             122.7963408656          2.6871498749e+01
             122.8529036935          2.6899616504e+01
             122.9094925755          2.6927765924e+01
             122.9661075236          2.6955947044e+01
