# COLDARRI   COLDARRX   COLDARRY   COLDARRZ
#
     11636       3.20         75    14.2424
     11640       5.20        230    88.7362
     11642       2.20         70    41.9605
     11643       3.80         70    15.9167
     11648       4.60        160    81.6464
     11649       4.40         55    63.2502
     11651       5.10        290    83.0895
     11652       3.50        180    16.6406
     11656       2.20         70    41.9056
     11657       4.80        295    74.8282
     11658       4.40        180    80.2209
     11659       2.10         45    56.3172
     11661       4.10         95    45.5762
     11662       5.40        125     93.112
     11663       3.00        100    5.51401
     11664       2.80         55     27.265
     11666       5.30        295    90.5325
     11667       3.50        110    7.88819
     11668       4.40        175     80.585
     11669       5.40        255    92.1839
     11671       3.10         45    16.5693
     11675       2.40        105    44.1234
     11677       5.40        215    90.9003
     11679       2.70        225    6.48691
     11680       4.20         60    50.7303
     11681       2.80         75    54.2731
     11684       3.80        145    34.5294
     11687       4.90        135    81.4899
     11688       3.20        175    5.82775
     11689       2.20        190    67.2529
     11690       4.40        170    77.1253
     11691       5.40        205    91.1268
     11692       5.80        210    103.747
     11693       2.50         45     44.691
     11694       4.70        270     87.155
     11695       3.20        300    89.1015
     11696       2.10         50    46.9392
     11697       3.00        285    4.31252
     11699       4.30        255    79.4278
     11701       3.20        110    3.32362
     11702       3.80         25    20.9105
     11704       3.30        250    10.3483
     11705       3.30        175    5.92942
     11706       4.80         70    73.3956
     11707       3.80         70    18.8156
     11710       2.90        230    2.44395
     11711       2.50        115    20.9113
     11712       2.50         50    31.3661
     11716       3.60         35    13.2626
     11717       3.90         55    60.9921
     11719       3.20        235    6.11743
     11720       2.60        130     15.129
     11722       2.70        300    2.66611
     11723       2.20        280    144.851
     11725       5.10        135    84.8184
     11726       2.10        205      64.87
     11727       3.70        270    69.3254
     11728       3.60         80    8.37575
     11729       3.40        285    94.9242
     11730       4.40        215    78.2404
     11732       3.40        120     89.709
     11733       4.10        145    63.1749
     11736       4.40        100    77.1003
     11738       2.70        260    56.7924
     11740       4.10        185     66.837
     11741       2.40        245    4.77775
     11742       5.30        170    89.4437
     11743       4.10        170    65.9071
     11746       5.10        130    85.9279
     11747       2.90        285     4.2234
     11748       3.90        260    51.0241
     11749       2.50        130    42.2951
     11750       2.70        125    30.3681
     11751       3.70        145    75.1324
     11754       3.10        250    90.9921
     11756       2.00         45    23.8555
     11757       4.30        125    78.8217
     11758       3.10        225    72.5247
     11760       3.40        175    9.34916
     11765       4.70        185    70.3226
     11766       2.10        235    17.6327
     11767       4.30        265    74.7626
     11768       3.70         70    14.5015
     11769       3.70        170    28.6807
     11770       2.70        295    55.1274
     11771       3.20         25    93.7174
     11773       2.70        295     65.326
     11778       3.80         30    31.5722
     11779       3.20        265    18.0167
     11780       3.90         30    47.6765
     11781       2.10        295    186.665
     11783       2.00        255    10.0237
     11785       2.40         70    36.1205
     11789       6.40        170    115.198
     11790       2.80        250    25.9864
     11791       4.40         85    76.5927
     11792       5.40        230    91.1048
     11794       6.00        295    108.336
     11797       2.90        110    14.2804
     11800       4.50        155    80.1741
     11801       3.60        105    13.7032
     11804       5.50         35    94.4489
     11806       4.40        140    76.3006
     11807       2.40        265    101.878
     11808       4.00        260    108.929
     11809       5.50        250    92.3748
     11810       2.20        120    30.2378
     11812       5.50         35    91.0791
     11813       3.40        105    5.40295
     11814       4.00        155    51.5768
     11816       5.20        260    89.8485
     11818       2.30        290    36.5707
     11819       2.90        135    5.96875
     11820       4.10         35    20.5306
     11821       4.60        105      80.59
     11825       2.90        275    51.0525
     11826       4.10         85    59.9025
     11828       2.10        265    30.8851
     11829       2.80         55    57.0235
     11830       4.00         75    35.0245
     11832       4.80         90    81.2434
     11834       2.60        100    20.1058
     11837       4.70        100    81.4646
     11839       3.20         70    82.8901
     11840       2.90        175    91.1461
     11847       4.10        280    71.1073
     11848       4.50        220    77.5674
     11854       5.20        240    87.4593
     11855       3.70         40    10.5114
     11856       5.30        165    89.5347
     11861       5.50        230    92.3914
     11862       2.10        130    43.0831
     11863       4.70         75    79.9964
     11864       5.00        245    88.3884
     11865       3.00         80    4.22445
     11866       4.20        230     71.373
     11870       3.50        265    92.6204
     11872       4.10        250    70.1383
     11873       3.70         30    17.6016
     11874       4.50         75    72.0193
     11876       2.20        105    23.7057
     11878       4.50         75    75.3379
     11880       4.00        210    61.5461
     11881       2.70        180    71.9102
     11883       5.30        300    84.9869
     11885       4.80        245    65.3867
     11886       2.60        150    12.7774
     11887       2.70        160     70.315
     11888       2.70        215    4.56824
     11889       3.50        110    89.4878
     11891       3.40        220    81.1862
     11892       3.50        215     57.408
     11893       5.80        215    105.983
     11894       5.20         35    94.3503
     11900       2.30        230    66.5729
     11904       3.10        265    8.08613
     11906       3.20        225     13.308
     11907       4.90        295    77.7822
     11912       4.30         95    58.6008
     11913       2.40        175    100.397
     11914       2.60        135    14.4044
     11915       3.70        215    33.8305
     11917       3.60        210    25.4865
     11918       4.60        125    80.3223
     11919       5.10        285    88.4531
     11920       5.30        265    91.4009
     11921       4.60         90    78.1185
     11922       2.90        150    3.26432
     11923       3.70         95    15.7855
     11924       2.90        155      4.859
     11925       2.10        270    15.1357
     11929       2.80         50    27.9964
     11934       4.00        160    59.7935
     11935       2.10        240    17.4531
     11939       5.30        285    88.3027
     11941       3.80        285    50.5145
     11942       5.40        250    91.2793
     11947       5.20        260    84.0281
     11948       5.70        100    110.007
     11952       3.00        160    3.50271
     11953       4.20        130    66.1608
     11958       2.50        245    7.67312
     11959       5.60         85    96.8468
     11960       4.20        115    64.4857
     11963       3.80        190    76.5809
     11965       2.40        115    11.8976
     11966       4.60        175    84.2768
     11968       3.10        295    6.04266
     11969       4.10        270    65.9433
     11971       2.20        170    129.107
     11972       4.70        215    78.6548
     11974       2.30         45    19.0952
     11975       2.40         40    50.4673
     11976       2.40         90    26.7793
     11977       2.40        135     7.9506
     11978       2.70        110    11.0887
     11981       4.40        290    80.5159
     11983       4.90        280    81.7827
     11984       4.10        100    55.9791
     11985       4.00        135    52.9743
     11986       3.50        125    9.14343
     11988       3.80         25    23.2112
     11989       3.20         40    26.1131
     11990       5.00        170    87.5242
     11991       3.40        145    7.02692
     11992       3.40        270    22.0494
     11994       3.90         75    26.2928
     11995       3.20        190    4.52686
     11996       3.60        110      35.43
     11998       2.80        275    2.49048
     12000       2.60        270    78.5436
     12002       2.00         50    89.3428
     12004       4.80        240    87.8262
     12005       3.20         80    58.2263
     12007       2.50        280     5.5105
     12010       5.40        230    88.7197
     12012       3.60        135    15.6668
     12013       2.90        265    64.2596
     12014       2.80        240    3.53838
     12015       2.90         65    17.1052
     12018       2.90         50    13.4616
     12019       3.20        175    5.44736
     12021       3.00        100    7.27582
     12022       4.90        255    87.8862
     12023       4.00        130    49.7825
     12024       5.70        275    94.6553
     12027       4.10        280    70.2591
     12031       3.20        220    5.33655
     12033       3.80         40    55.8909
     12034       3.90         80    29.7252
     12035       5.30        165    89.5344
     12037       3.50        125    9.03456
     12040       2.20        165    22.6601
     12041       3.60        160    18.4237
     12044       4.50        135     81.288
     12045       2.40        170    112.713
     12046       3.70        210    43.2307
     12047       5.40        210    86.6502
     12048       3.50        100    7.32884
     12049       3.20        160    3.91589
     12050       2.60        280    66.7388
     12052       4.90        170    72.6775
     12053       4.30        250    73.2795
     12054       4.30        135    74.8009
     12055       3.80        225    37.4152
     12056       3.30         25    22.2613
     12057       2.50        300    51.1694
     12058       5.50        230    89.2783
     12060       4.20        215    69.1456
     12061       2.40        245    59.3351
     12062       5.30        210    88.7934
     12064       3.10        210    59.4882
     12065       2.90        180    3.39401
     12068       3.90         30    12.4395
     12070       3.90         85    29.6373
     12071       2.20         40    50.8595
     12072       2.20        115    50.4416
     12073       5.20        150    86.8476
     12074       5.40        265    89.8704
     12075       3.10        280    5.20065
     12076       2.00        155    29.2699
     12077       2.00         60    19.1012
     12081       3.20        105    4.45942
     12085       4.10        215    68.8885
     12088       5.40         40    90.4203
     12090       4.10         80     50.174
     12093       2.90        255    7.38777
     12097       2.10         85    15.6828
     12099       2.30        220    36.9853
     12100       2.80        200    2.25063
     12102       5.50        285    90.6167
     12105       4.10        290    68.8133
     12108       3.00         80     9.9855
     12109       4.20        135    69.1978
     12110       5.40        255     91.147
     12112       2.30         85    12.3054
     12113       5.10        295    87.5778
     12114       2.30         80    30.4674
     12116       4.30         25     40.319
     12117       3.40         90    6.32158
     12121       3.30        250    10.3027
     12122       3.70        215    34.1156
     12123       3.00        195    2.77607
     12124       2.00        290    74.4691
     12127       4.50        110     80.278
     12128       3.00        150    64.0165
     12129       2.60        260    55.5871
     12132       5.20        255    78.1815
     12134       2.30         70    142.773
     12135       3.30        190     7.3368
     12137       4.80        110     86.066
     12138       3.30        210    7.94835
     12140       6.00        195     113.36
     12141       4.70        210    79.4549
     12142       2.00        215    82.4393
     12144       3.10         75    71.6145
     12148       2.00         25    67.2281
     12149       4.80        120     84.146
     12151       2.00        190    158.622
     12152       5.20         60    91.9598
     12153       2.50         75    69.7869
     12155       4.60        195    72.1745
     12156       4.40        275    81.0767
     12157       4.40        195    78.0601
     12158       4.00        125    51.6291
     12159       4.00         65     49.388
     12160       5.60        165    96.1184
     12161       2.00         55    51.8575
     12163       3.80        145    33.5786
     12164       3.10        250    65.3197
     12165       5.50        295     90.609
     12167       4.50         65    82.0481
     12168       5.40        125    92.4779
     12169       4.50         70    75.0414
     12170       3.70         60    9.45664
     12172       2.00         70    35.3268
     12175       4.90        105    83.0996
     12180       3.20        100    4.70793
     12182       2.10         40    43.7669
     12184       3.40        110    5.52145
     12187       2.50        220    37.7732
     12188       3.90         45    14.0886
     12189       5.40        205     91.033
     12193       2.50        100    23.9461
     12194       4.90        100    83.7485
     12196       3.90        285    57.4524
     12197       3.30        150     24.525
     12198       3.40        225    12.8304
     12199       2.20        170     72.211
     12202       2.40         75    33.8441
     12203       5.40        290    91.7786
     12204       2.20        300    18.8291
     12205       3.60        295    49.5671
     12206       2.40        295    7.03017
     12207       2.10         45    28.0231
     12208       4.40         45    54.4632
     12210       2.00        245    19.1837
     12212       3.40        160    8.14688
     12215       2.40         45    21.4592
     12216       3.70         90    80.7848
     12218       4.90        110    84.7996
     12220       2.40        280    5.83221
     12221       4.70        250    60.5175
     12222       5.40        125    91.7179
     12223       4.90         95    83.3212
     12224       2.40        100    23.6584
     12225       4.90        175    86.5377
     12226       2.70        140      10.46
     12227       3.50         45    10.0671
     12229       4.10        170    65.2802
     12231       3.70         55    68.1249
     12232       3.40        175    77.6618
     12234       5.30        145    89.1343
     12235       3.60         85    8.96474
     12236       2.70        285    61.0062
     12238       5.90        290    99.6541
     12239       2.70        240    79.7546
     12240       2.30        300    155.612
     12241       2.20        215    54.0397
     12242       2.10         30    61.0639
     12243       2.70         60    9.50163
     12244       4.00        205    120.623
     12245       3.70         90    62.0686
     12248       2.90        215     2.8346
     12249       2.90        135    5.30197
     12250       2.80         75    59.2194
     12251       3.80        120    41.5132
     12252       2.20        220    8.52773
     12255       3.30         60    8.66459
     12257       2.20        175    21.6054
     12259       2.20        200    18.8665
     12260       5.20        120    86.9762
     12262       2.70        130    15.6545
     12263       4.30        215    78.3565
     12266       3.70         70    10.5529
     12269       2.30         90    33.8519
     12273       2.10        210    20.1882
     12276       3.20        190     38.822
     12277       3.90         65    21.7814
     12279       2.00        125    31.7433
     12280       4.80        210    85.9187
     12281       3.30         75    54.7224
     12282       2.00        230     20.557
     12284       2.20        265     6.8808
     12285       2.20        175     16.538
     12286       3.50        205    86.6396
     12290       2.70        210    5.44617
     12291       2.50        160      12.62
     12295       4.70        210     84.926
     12296       3.00        135    3.87077
     12301       5.50        255    92.5487
     12302       2.90        260    3.98229
     12304       2.30        160    40.9673
     12305       5.30        280    90.1237
     12308       4.30        270    70.6794
     12315       3.50         25    78.5805
     12316       4.80        210     87.674
     12317       2.00         75     40.339
     12320       3.60        205    92.2152
     12322       3.80        115    28.0447
     12323       2.00         25    63.7253
     12325       4.70        285    83.8749
     12327       2.50        205    106.267
     12329       2.20        155    78.1015
     12330       4.00        240    63.6258
     12331       2.50        265    101.178
     12335       5.30        225    90.4339
     12337       5.00        265    83.8197
     12339       2.80        220    3.27529
     12340       4.60        290    85.8685
     12343       2.00        250     18.915
     12345       4.00        125    48.9859
     12348       3.20         90    5.95584
     12349       3.20        205    18.1032
     12350       4.40         25    45.2525
     12352       4.20         30    26.5262
     12353       2.90         80    10.2496
     12354       4.20        210    73.4626
     12355       2.40         80     33.217
     12357       2.60        180    9.55799
     12359       3.70        130    42.2933
     12362       4.80        240    87.9463
     12363       2.90        140    55.7414
     12366       3.70        185    86.4575
     12368       3.50        205    17.1877
     12372       2.00         40    45.3424
     12373       3.10         60    3.74011
     12374       5.70         75    109.388
     12375       2.30         35    23.3109
     12376       3.00        135    51.0828
     12378       2.80         55     20.953
     12380       4.20        235    70.8514
     12381       4.20         60    65.2139
     12382       2.60        115    34.9256
     12384       3.40        250    13.4992
     12385       3.00        185    3.76611
     12386       3.00        250    4.36924
     12388       4.30        230    79.6574
     12391       3.60         85    84.3923
     12393       3.10        180     56.932
     12394       2.40        230    60.3558
     12396       2.40        135    52.2483
     12397       4.80        250    88.7013
     12398       5.00        215    88.5767
     12399       2.10        190    24.7929
     12400       4.70        120    80.3649
     12403       5.10        165    78.8054
     12404       3.20         50    11.5718
     12406       3.50         85    88.1727
     12407       2.50        245    10.9314
     12411       2.90         45     25.637
     12412       2.70         35    43.8867
     12413       4.00         65     31.332
     12414       5.40        270    85.4293
     12415       4.70        135    79.2863
     12416       3.10        130    3.87067
     12417       4.10        155    64.7521
     12419       4.50         60    70.3525
     12421       3.00         70    11.6167
     12422       5.50        205    93.5036
     12426       3.90        200    49.9224
     12427       2.60         70    25.0699
     12429       5.60         30    96.4741
     12433       3.00        195    17.7832
     12434       4.90        135    82.0865
     12436       3.40        215    69.7389
     12438       4.90        205    81.8491
     12439       3.20         50    11.4789
     12440       4.10        190    75.4201
     12441       2.90         55    35.6691
     12442       3.50         70    6.51931
     12444       3.20         45    13.5909
     12446       4.50         90    76.7515
     12447       2.40         60    39.9596
     12448       3.60         40    10.9518
     12453       4.10        250    70.0118
     12455       3.70         75    38.0079
     12458       2.70        275    3.18236
     12460       3.20        105    59.2288
     12461       2.90        190    62.3242
     12462       4.80         40    71.5965
     12463       4.60         65    79.8108
     12464       2.10         90    38.6286
     12465       3.30         90    64.4769
     12466       3.30         55    8.76183
     12467       3.50        150    18.9852
     12468       2.70        215    7.31205
     12469       2.10        190    8.32021
     12471       2.50         30     53.358
     12472       2.30        180    18.1121
     12474       4.10        205    83.5087
     12475       3.90        200    49.6752
     12477       4.30         40    38.8021
     12479       3.10         30    46.2608
     12480       4.00        140    53.5108
     12481       2.20        180    21.0254
     12483       4.20         65    27.8113
     12488       2.20        185    214.668
     12493       3.40        295    94.0454
     12495       3.30        120    42.5634
     12496       2.10        115    20.6831
     12497       3.00        180    4.85204
     12498       5.20        105    87.6735
     12499       2.30        165    17.1205
     12502       2.10        245    20.2876
     12504       3.80         75    73.4892
     12509       3.10        120    17.0096
     12510       5.60        295    93.6136
     12511       2.50        150    14.6012
     12513       2.60        130    208.725
     12514       3.60        300    34.3475
     12515       3.60        265    35.9035
     12521       2.60        150    12.3751
     12528       3.70        255    41.0835
     12532       4.10        275    71.2312
     12533       2.40        175    15.8547
     12534       3.80        155    29.8303
     12535       2.10         75    37.7095
     12536       3.10        110    48.1378
     12537       4.60        170    89.1694
     12539       3.10        285     23.926
     12540       3.80         50    63.2988
     12541       4.30        200    32.8896
     12543       3.70        220     38.639
     12545       3.00        185    49.7701
     12546       2.20        280    43.4845
     12547       2.90        215    2.75144
     12551       2.10         40     33.103
     12553       5.80         80    106.783
     12556       3.50        195    15.2968
     12560       4.40         50    54.6126
     12561       2.30         35    56.0994
     12562       3.90        185    76.6419
     12565       3.30        245    10.0539
     12568       2.70        205    57.0958
     12569       3.40        245    14.6213
     12571       4.80        130    85.3167
     12572       2.60         85    37.9847
     12573       4.70        105    81.6165
     12574       4.80        220    85.9033
     12576       3.70        275    105.305
     12578       2.20         75    40.0711
     12579       4.80        180    85.0873
     12582       2.30         45    49.3834
     12585       5.00         75    81.7387
     12586       2.60        160     13.133
     12587       3.60         55    82.0506
     12588       3.50        295    95.1358
     12589       5.60        180    99.8559
     12590       2.30        170    77.2376
     12592       4.60        225    82.0312
     12593       2.90         40    28.5217
     12595       3.90        195    46.2957
     12596       4.40         25     45.155
     12597       2.70        220    2.60836
     12598       4.30        145    124.281
     12600       3.90         60    19.3702
     12601       4.10        245     70.034
     12603       5.10         55    82.5839
     12608       2.40        135    20.0658
     12609       3.80         45    16.3269
     12613       2.30        190    16.6747
     12614       3.40         30    16.9254
     12616       5.10        195    88.6197
     12617       3.20        250    41.8367
     12619       3.60         25    7.93316
     12620       2.00        250    42.0471
     12621       2.20        115    19.2663
     12625       5.10        240     87.638
     12626       3.20        265    6.94278
     12627       2.10        215    76.8154
     12629       4.60        250    84.8978
     12631       5.30        175     89.501
     12632       2.50         70    22.3543
     12636       3.00        195    78.6512
     12637       2.30        245    50.3259
     12639       2.80         40    34.1578
     12640       3.50        235    20.4459
     12642       2.90         30    37.3249
     12644       4.90         95    82.7598
     12645       3.50        275    24.2171
     12646       4.80        170    78.2245
     12650       2.50        115    20.6643
     12651       3.40        205    33.9383
     12652       2.20         90    54.3008
     12653       4.70        225    87.3248
     12654       2.90        170    3.93337
     12655       3.10         85    35.9258
     12656       2.70        135    12.1035
     12662       4.30         65    62.7623
     12663       4.60        195    85.4385
     12664       5.00        220     88.589
     12665       3.90         40    46.2799
     12666       3.20         40    100.169
     12667       4.80         45    72.2282
     12668       4.00        240    104.036
     12672       3.60        155    88.9527
     12676       4.00        170    56.6308
     12677       2.80        280    77.0255
     12679       5.20         70    92.1061
     12681       2.00         75    46.2151
     12682       3.10        260    4.71778
     12684       2.40         95    28.9495
     12685       4.40        225    81.7673
     12686       2.80        265    2.89661
     12688       3.00         75      11.31
     12689       4.60         90    80.9379
     12690       5.10         80    85.6372
     12691       4.60         50    65.9088
     12693       4.00         30     41.217
     12696       2.00        105    22.8617
     12699       2.30         35    56.1345
     12700       3.00        125    5.30199
     12702       2.10        115    122.023
     12707       5.70        200    102.811
     12708       3.70         95    72.9927
     12709       3.00        195    83.8173
     12712       4.40        275    79.2556
     12714       4.90        135    87.8653
     12715       4.60        220    85.9321
     12717       2.90         70    8.44277
     12718       4.40         30    34.4111
     12719       3.20        160    27.2282
     12720       3.30        140    4.88857
     12721       3.20         80    7.63089
     12723       4.30         25    27.9947
     12726       2.20        135    92.7823
     12728       3.60        190    44.2864
     12732       5.50        300    81.5728
     12734       5.30        150    88.0015
     12735       3.70        180      30.49
     12736       3.80         80     60.636
     12737       2.90        250    70.7403
     12740       4.70         85    81.0844
     12743       4.00        165    57.4535
     12745       4.60        295    66.0171
     12746       5.70        270      97.91
     12748       2.50         55    16.0058
     12750       2.80         90    14.6899
     12751       3.30         30    21.0509
     12753       5.20        100    85.2992
     12755       3.00         55    16.6126
     12757       5.10         40    80.6938
     12758       3.20         30    6.79715
     12760       2.00        260    45.2987
     12763       5.50        270    92.3298
     12764       5.10        295    91.2545
     12767       3.10        190    27.7558
     12768       5.00        145    86.7303
     12769       3.70        180    30.4769
     12772       3.90         30    17.6959
     12773       5.40        245    91.2216
     12776       3.30        240    65.4781
     12777       4.20         50    43.7204
     12778       3.10         50    4.41243
     12780       2.50        170    61.0374
     12782       4.30        100    72.4638
     12787       2.90        125    7.46394
     12788       2.30         55    43.7176
     12789       2.50        205    46.8546
     12790       5.60        225    96.1794
     12791       5.40        235    90.2679
     12793       2.60        290    75.5258
     12795       2.60         35    47.6303
     12798       3.30        265    73.7413
     12800       2.50        100    61.3716
     12802       2.00        230     27.761
     12804       3.10        240    4.07414
     12810       3.50         60    5.46412
     12814       3.10        130    40.3001
     12816       5.30         60    89.4972
     12817       3.70        155    88.1325
     12819       2.90        260    70.0494
     12820       2.10        115    26.8074
     12821       5.30         40    85.4873
     12822       2.20        215    197.017
     12825       3.10        285    51.4877
     12826       3.30        125    49.1727
     12827       5.40        275    92.3454
     12828       3.70        300    72.3565
     12830       2.60        140    12.4581
     12831       3.70         70    77.2984
     12834       2.10         40    25.1092
     12835       2.50        220    9.16002
     12836       4.00        115     84.873
     12837       5.70         50    104.286
     12838       4.60        105    54.0041
     12840       3.60        220    26.5922
     12841       4.60        160    53.7827
     12842       2.90        230    2.40438
     12846       4.10         60    60.9973
     12850       4.90        125     79.052
     12851       3.40        120    11.8682
     12852       2.60        290    2.31387
     12853       2.50        195    12.5254
     12858       4.10        100      70.22
     12861       4.50         60    68.6535
     12862       5.30         50    93.1846
     12863       4.50        185    70.4313
     12867       3.30         65    31.4935
     12869       3.80        280    55.7966
     12870       4.20        285    67.7873
     12871       4.30         30    29.8347
     12874       2.90        215    12.1243
     12876       2.20        210    35.0911
     12878       3.30         85    89.2053
     12879       5.00        145     80.499
     12880       5.80        265    100.328
     12882       3.30        120     4.5021
     12884       3.00        270    3.19822
     12885       4.60        270    85.5881
     12886       3.10        210    73.0561
     12887       3.30         30    57.7297
     12888       4.00        145    103.417
     12890       5.20        180    89.0231
     12891       3.20         40    16.7172
     12892       4.30         30    29.4657
     12893       3.50        190    92.8437
     12894       4.40         80    72.2882
     12896       2.10        125    10.8222
     12897       4.30         80    77.9731
     12899       4.80        165    82.4504
     12901       4.90        240    88.5777
     12902       3.00         30    17.6052
     12903       5.10        265    88.6984
     12904       5.30        285    89.7571
     12906       3.30         50    11.4476
     12913       3.90         60    53.7625
     12915       3.90        280    124.256
     12921       4.10         30    30.3107
     12926       2.40        170      8.572
     12929       3.30        255     9.6067
     12930       3.00         85    9.59142
     12932       2.20         55    86.3859
     12934       4.30        210    74.3448
     12935       2.40        230    10.8242
     12936       4.40        135    78.8661
     12937       3.30        230     90.331
     12940       3.60        265    92.5109
     12945       4.10        275    68.5432
     12951       3.40        220    96.8018
     12952       5.30        180    87.7761
     12953       2.50        245    14.0444
     12954       2.30        170    62.5464
     12955       4.40        115    77.8355
     12956       2.30        170    122.394
     12957       5.00        110     85.081
     12958       5.50        225    92.8103
     12959       5.20         70    91.1336
     12960       2.10        285    7.75596
     12961       3.20        190    83.1646
     12962       3.20         65    62.3414
     12963       4.00        130    100.091
     12964       4.30        245    78.6759
     12968       4.50        205    82.8634
     12971       2.10        115    68.1386
     12972       3.50         35    55.7407
     12973       2.70         75    22.4988
     12975       2.00         35    34.4673
     12976       3.50        275    24.8024
     12977       2.50         90    26.3438
     12978       4.00        200    117.509
     12979       4.00        200    60.5055
     12980       3.60        265    81.1483
     12981       3.00        105    15.4164
     12982       2.50        120    6.94228
     12984       5.20         50    96.5682
     12987       4.20        230    77.7661
     12989       2.40         95    10.5433
     12990       2.50        180    59.1385
     12991       2.10         85    40.7681
     12998       2.30        145    91.7932
     12999       5.30        230     87.262
     13000       3.80         50    67.4345
     13001       2.20         50    38.8993
     13002       4.20        190    77.3465
     13006       2.90        210    94.0991
     13011       2.90         60     18.739
     13012       2.10         50     31.592
     13015       5.50        280    92.0632
     13017       4.60        115    82.0076
     13018       4.80        115     84.705
     13019       4.70         75    79.5015
     13020       2.90        175    4.03157
     13021       3.50        200    84.9808
     13022       2.80        220     4.0619
     13024       2.50         60    36.7074
     13025       5.50        170    92.4969
     13027       3.70        270      103.2
     13031       4.50         85    75.4735
     13034       3.00        110     5.5915
     13036       2.20        170    35.7199
     13038       2.60        230    6.05014
     13039       2.50        180    10.9333
     13040       3.70         30    15.9042
     13041       5.10        155    87.8999
     13042       2.00        285    110.241
     13044       2.70         25    19.8283
     13045       2.30        105    52.6033
     13048       3.20        180    13.8558
     13050       2.70         50    59.3684
     13052       2.30        245    12.2407
     13054       5.10        260    87.1557
     13055       3.10         95    2.54204
     13056       3.90         25    15.2988
     13057       2.80        175    5.17283
     13058       5.00         95    83.2697
     13059       2.50        195    39.7044
     13060       4.80        265    88.5591
     13062       2.60        165    9.36157
     13063       2.20        120    32.2011
     13064       2.10        100    65.5196
     13066       3.40         75    75.3782
     13067       4.70        105    78.4217
     13073       4.80         70    77.5446
     13074       3.70         85    12.1106
     13076       4.70        240     86.421
     13078       2.60        260    48.9449
     13079       4.90        255    86.4461
     13081       2.40         70    13.6796
     13083       4.10         25    32.0933
     13088       2.60        175    10.6056
     13089       4.60        260    76.5948
     13090       3.80        290    60.9615
     13091       2.60        275    4.22856
     13096       5.10         70    86.9628
     13097       4.80        145    88.4474
     13098       2.60        275    78.6356
     13099       3.40        120    32.6715
     13100       2.60        270    4.33408
     13101       3.20         60    6.09068
     13109       3.10        120    4.26815
     13111       6.40         85    111.114
     13112       2.70         30    25.3368
     13113       5.20        160    88.8959
     13114       3.80         45    11.0854
     13115       2.30        210    61.7469
     13119       4.00        200    59.5238
     13120       3.00        260    52.5715
     13121       4.10        275    89.9625
     13123       2.70         60     22.418
     13124       3.20        240    6.02815
     13125       2.40        245     7.3645
     13126       2.70        200    6.52586
     13129       3.90         95    30.4224
     13132       4.60        130     82.834
     13134       4.60        290    85.9137
     13136       4.20         80     59.566
     13137       4.10        285    92.8075
     13138       2.90        260    95.0971
     13139       3.30        110    4.58616
     13140       3.10         85    18.9698
     13141       5.80        280    98.0417
     13142       3.00         75    11.4115
     13144       4.50        110    70.9038
     13145       3.20        225    10.2524
     13146       4.70         35    64.5505
     13147       3.00        140    4.28742
     13148       4.70        155    76.7507
     13150       2.40         75    34.2174
     13151       3.60        210    24.0193
     13152       3.10        185    12.8276
     13155       3.60        190    21.7981
     13156       2.40        265    8.46942
     13157       3.10        135    69.8306
     13158       2.80        290    76.3853
     13159       2.00        275    14.3104
     13161       3.30        160    5.50368
     13165       3.20         90    5.26615
     13167       3.80        145    36.1912
     13168       4.10        255    65.3678
     13170       3.70        225    36.3042
     13171       5.10        285    86.3173
     13172       3.20        220    5.54135
     13174       2.50        145    40.7251
     13175       2.90        155    4.64583
     13176       3.90        275    116.161
     13178       3.80         35    13.5011
     13180       2.80        155    29.4552
     13181       2.20         90    36.2082
     13182       4.90         70    78.5422
     13183       2.20        135    27.0556
     13186       2.70        150    9.34841
     13187       5.10        255    79.2801
     13188       3.50        270    23.1669
     13189       4.80        280    87.8022
     13190       3.70        220    35.5182
     13193       2.70        100    7.86885
     13194       4.30        130    71.0826
     13199       5.10        255    85.8079
     13200       3.20        190    10.0381
     13202       3.20         60    1.86891
     13203       3.20         45    2.46651
     13204       4.20        155    29.4935
     13206       2.50        245     4.6369
     13208       4.90        235    78.6565
     13209       5.10        285    90.6443
     13210       3.60        175    20.2375
     13211       4.80        140    77.7349
     13213       3.30         25    83.4096
     13214       4.80         95    82.9524
     13215       4.10        275    66.0978
     13216       2.60        245    5.33783
     13220       4.00         80    36.4821
     13222       5.00         85    82.2153
     13223       2.30        255    11.8633
     13224       5.10         35    79.3516
     13225       3.10         50    14.7088
     13226       4.40        195    84.0165
     13230       2.50        105    46.3863
     13231       2.80        210    72.6834
     13232       2.50         65    34.6758
     13233       2.80        190    15.0259
     13235       2.80        245     2.2579
     13236       4.70         60    74.4823
     13237       3.90        120    39.6379
     13238       2.40         70      13.03
     13240       2.50         65    33.8167
     13243       3.20        220    8.75655
     13245       2.60         90    22.4618
     13246       3.50        255    22.3564
     13251       4.70        230    87.0569
     13254       3.80         35     17.077
     13255       3.10        200    3.34045
     13256       2.10        110    107.706
     13258       2.00         95    39.0328
     13260       4.10        295    72.3023
     13261       2.70        175     61.838
     13262       3.00        250    26.6833
     13263       2.50        110    20.9738
     13265       2.30        280    63.9274
     13268       4.00         40    43.2608
     13269       2.30        175    18.1274
     13270       5.40        275    90.1179
     13273       2.80        185    50.7977
     13275       4.00         45    47.2169
     13276       2.20        215    48.7559
     13277       2.70        185    3.02169
     13278       4.70        250    87.3895
