# WARMARRI   WARMARRX   WARMARRY   WARMARRZ
#
     11633       4.60        235    79.1794
     11636       4.70         80    14.2424
     11640       6.10        145    88.7362
     11642       5.80         40    41.9605
     11643       6.50        250    15.9167
     11648       6.50         95    81.6464
     11649       6.10        105    63.2502
     11651       6.10         50    83.0895
     11652       5.90        220    16.6406
     11656       5.90        130    41.9056
     11657       6.50         30    74.8282
     11658       6.50        210    80.2209
     11659       6.50        145    56.3172
     11661       6.50         25    45.5762
     11662       5.50         30     93.112
     11663       6.00        270    5.51401
     11664       4.30         75     27.265
     11666       5.40        170    90.5325
     11667       6.50        285    7.88819
     11668       6.40        270     80.585
     11669       5.50        245    92.1839
     11671       6.50        100    16.5693
     11675       4.40        215    44.1234
     11677       6.50        135    90.9003
     11679       6.50         25    6.48691
     11680       6.10        180    50.7303
     11681       4.00        155    54.2731
     11684       6.20        205    34.5294
     11687       5.50         55    81.4899
     11688       5.00         25    5.82775
     11689       3.70        220    67.2529
     11690       6.50         85    77.1253
     11691       6.50        210    91.1268
     11692       6.50         45    103.747
     11693       6.40        120     44.691
     11694       6.50        205     87.155
     11695       3.70        175    89.1015
     11696       4.30        185    46.9392
     11697       5.00         30    4.31252
     11699       5.90        180    79.4278
     11701       5.20         60    3.32362
     11702       5.40         65    20.9105
     11704       6.50        235    10.3483
     11705       6.50         80    5.92942
     11706       4.90         35    73.3956
     11707       5.30         90    18.8156
     11710       6.50        290    2.44395
     11711       6.40         80    20.9113
     11712       4.40         95    31.3661
     11716       6.50        100    13.2626
     11717       4.00        285    60.9921
     11719       6.50        170    6.11743
     11720       6.10         60     15.129
     11722       6.50         70    2.66611
     11723       3.40         75    144.851
     11725       6.50         60    84.8184
     11726       3.70        300      64.87
     11727       3.80         35    69.3254
     11728       6.50        150    8.37575
     11729       3.50         80    94.9242
     11730       6.50         85    78.2404
     11732       3.60        205     89.709
     11733       6.50        245    63.1749
     11736       5.90        205    77.1003
     11738       4.50        220    56.7924
     11740       6.50        265     66.837
     11741       5.40        120    4.77775
     11742       6.50        135    89.4437
     11743       6.10        220    65.9071
     11746       5.50         90    85.9279
     11747       5.70        210     4.2234
     11748       5.00         35    51.0241
     11749       4.50        200    42.2951
     11750       4.90        250    30.3681
     11751       3.80         60    75.1324
     11754       3.60        300    90.9921
     11756       5.30        270    23.8555
     11757       5.70        235    78.8217
     11758       4.50        300    72.5247
     11760       6.50        290    9.34916
     11765       6.50         25    70.3226
     11766       6.40        295    17.6327
     11767       6.50         65    74.7626
     11768       5.70        240    14.5015
     11769       4.60         30    28.6807
     11770       4.40        145    55.1274
     11771       3.30        290    93.7174
     11773       4.40        280     65.326
     11778       4.20         55    31.5722
     11779       4.90         65    18.0167
     11780       4.00         65    47.6765
     11781       2.30        255    186.665
     11783       5.40        120    10.0237
     11785       6.40         55    36.1205
     11789       6.50        170    115.198
     11790       5.20        280    25.9864
     11791       5.90        265    76.5927
     11792       6.50        205    91.1048
     11794       6.50         65    108.336
     11797       5.20        250    14.2804
     11800       6.50        105    80.1741
     11801       5.40        100    13.7032
     11804       5.60        215    94.4489
     11806       6.00         90    76.3006
     11807       3.30        230    101.878
     11808       5.00        210    108.929
     11809       6.50        135    92.3748
     11810       6.20         25    30.2378
     11812       5.60        265    91.0791
     11813       6.40        135    5.40295
     11814       6.20         50    51.5768
     11816       6.50        255    89.8485
     11818       4.90        275    36.5707
     11819       6.50        200    5.96875
     11820       5.60        180    20.5306
     11821       6.50        130      80.59
     11825       4.50        120    51.0525
     11826       5.50        180    59.9025
     11828       4.10         40    30.8851
     11829       3.90        215    57.0235
     11830       6.50         65    35.0245
     11832       5.30         85    81.2434
     11834       5.80         70    20.1058
     11837       6.50        125    81.4646
     11839       3.60        285    82.8901
     11840       3.50        225    91.1461
     11847       6.50        185    71.1073
     11848       5.30         55    77.5674
     11854       5.50         90    87.4593
     11855       5.80        125    10.5114
     11856       6.50        190    89.5347
     11861       6.50         70    92.3914
     11862       4.50        275    43.0831
     11863       6.10        300    79.9964
     11864       6.20        185    88.3884
     11865       5.70        240    4.22445
     11866       6.50         80     71.373
     11870       4.10        165    92.6204
     11872       6.50        205    70.1383
     11873       5.50         45    17.6016
     11874       6.10         55    72.0193
     11876       5.40         95    23.7057
     11878       6.50        150    75.3379
     11880       6.50        240    61.5461
     11881       3.80        275    71.9102
     11883       6.50         50    84.9869
     11885       4.90         25    65.3867
     11886       6.10         50    12.7774
     11887       3.80        160     70.315
     11888       5.70        100    4.56824
     11889       3.60        225    89.4878
     11891       4.40        195    81.1862
     11892       5.20        270     57.408
     11893       6.50         60    105.983
     11894       5.30         90    94.3503
     11900       3.80        120    66.5729
     11904       5.20         80    8.08613
     11906       5.30        130     13.308
     11907       5.80         35    77.7822
     11912       6.00         25    58.6008
     11913       3.30        235    100.397
     11914       6.50         65    14.4044
     11915       6.50         90    33.8305
     11917       6.50        300    25.4865
     11918       5.60         85    80.3223
     11919       6.50        140    88.4531
     11920       6.00        290    91.4009
     11921       6.50         85    78.1185
     11922       5.90        295    3.26432
     11923       6.20        270    15.7855
     11924       6.40         95      4.859
     11925       6.50        200    15.1357
     11929       6.50         30    27.9964
     11934       5.70        175    59.7935
     11935       6.40        170    17.4531
     11939       6.50         90    88.3027
     11941       6.10        130    50.5145
     11942       6.50        275    91.2793
     11947       6.50         50    84.0281
     11948       6.50         75    110.007
     11952       6.50        120    3.50271
     11953       6.40         85    66.1608
     11958       5.80         65    7.67312
     11959       5.70        295    96.8468
     11960       4.70         45    64.4857
     11963       5.20        230    76.5809
     11965       5.10        185    11.8976
     11966       6.50        195    84.2768
     11968       6.20        240    6.04266
     11969       6.00         55    65.9433
     11971       3.90         25    129.107
     11972       6.50         45    78.6548
     11974       4.90         90    19.0952
     11975       5.80         95    50.4673
     11976       5.40         65    26.7793
     11977       4.90         95     7.9506
     11978       4.70         80    11.0887
     11981       5.40         90    80.5159
     11983       6.00         50    81.7827
     11984       6.10        185    55.9791
     11985       6.50        205    52.9743
     11986       6.50        235    9.14343
     11988       6.50         75    23.2112
     11989       4.60        135    26.1131
     11990       6.50        240    87.5242
     11991       6.50         85    7.02692
     11992       4.50         30    22.0494
     11994       5.70        115    26.2928
     11995       6.50         50    4.52686
     11996       4.30         25      35.43
     11998       6.00         65    2.49048
     12000       3.70        215    78.5436
     12002       3.30        265    89.3428
     12004       6.30        230    87.8262
     12005       4.10        120    58.2263
     12007       6.00        150     5.5105
     12010       6.50         55    88.7197
     12012       6.10        190    15.6668
     12013       4.00         85    64.2596
     12014       5.60         40    3.53838
     12015       6.50        140    17.1052
     12018       5.60        165    13.4616
     12019       4.90         40    5.44736
     12021       6.50        160    7.27582
     12022       6.50        170    87.8862
     12023       6.10         70    49.7825
     12024       5.80         35    94.6553
     12027       6.50        130    70.2591
     12031       6.00         50    5.33655
     12033       4.00         80    55.8909
     12034       5.20         65    29.7252
     12035       6.00        165    89.5344
     12037       6.30        135    9.03456
     12040       6.30        225    22.6601
     12041       6.50        105    18.4237
     12044       6.40        205     81.288
     12045       3.20        220    112.713
     12046       5.60        205    43.2307
     12047       5.50         35    86.6502
     12048       5.30         30    7.32884
     12049       6.00        100    3.91589
     12050       4.10        235    66.7388
     12052       6.40         25    72.6775
     12053       6.50         55    73.2795
     12054       6.50        255    74.8009
     12055       6.50         25    37.4152
     12056       6.50        140    22.2613
     12057       4.60        230    51.1694
     12058       6.50         35    89.2783
     12060       6.50         60    69.1456
     12061       4.00        150    59.3351
     12062       5.40         95    88.7934
     12064       4.40        125    59.4882
     12065       5.40         60    3.39401
     12068       5.20        185    12.4395
     12070       6.50        195    29.6373
     12071       4.10        175    50.8595
     12072       4.00        195    50.4416
     12073       6.50         65    86.8476
     12074       5.90         95    89.8704
     12075       6.50        105    5.20065
     12076       6.00         75    29.2699
     12077       5.40        295    19.1012
     12081       6.50        240    4.45942
     12085       6.50        295    68.8885
     12088       5.50        225    90.4203
     12090       6.50        245     50.174
     12093       5.00         80    7.38777
     12097       4.40         55    15.6828
     12099       4.70        205    36.9853
     12100       5.30         80    2.25063
     12102       5.90         70    90.6167
     12105       6.50         80    68.8133
     12108       6.50        270     9.9855
     12109       6.10        200    69.1978
     12110       6.40        220     91.147
     12112       5.30        175    12.3054
     12113       6.50        105    87.5778
     12114       4.50         25    30.4674
     12116       6.30        125     40.319
     12117       6.50         30    6.32158
     12121       6.50        210    10.3027
     12122       6.40        105    34.1156
     12123       6.50        180    2.77607
     12124       3.60        230    74.4691
     12127       6.30        245     80.278
     12128       4.40        300    64.0165
     12129       4.50        240    55.5871
     12132       5.30         30    78.1815
     12134       3.60         45    142.773
     12135       5.00         25     7.3368
     12137       5.60        195     86.066
     12138       6.00        145    7.94835
     12140       6.50        120     113.36
     12141       5.40         50    79.4549
     12142       3.50        205    82.4393
     12144       3.80        245    71.6145
     12148       5.60         65    67.2281
     12149       6.00        155     84.146
     12151       3.70         30    158.622
     12152       5.30         25    91.9598
     12153       3.70        135    69.7869
     12155       6.50         30    72.1745
     12156       6.00        130    81.0767
     12157       6.10         90    78.0601
     12158       6.50        290    51.6291
     12159       5.10        140     49.388
     12160       6.50         30    96.1184
     12161       6.20        270    51.8575
     12163       6.30        105    33.5786
     12164       4.10         85    65.3197
     12165       5.60         75     90.609
     12167       4.80         85    82.0481
     12168       5.50        235    92.4779
     12169       6.50        300    75.0414
     12170       6.50        235    9.45664
     12172       4.50        145    35.3268
     12175       6.50        100    83.0996
     12180       6.50        220    4.70793
     12182       4.40        130    43.7669
     12184       6.50        130    5.52145
     12187       4.90        295    37.7732
     12188       6.50         70    14.0886
     12189       6.50        140     91.033
     12193       6.50         75    23.9461
     12194       6.40        220    83.7485
     12196       5.40         70    57.4524
     12197       5.30        240     24.525
     12198       6.10        100    12.8304
     12199       3.60        240     72.211
     12202       6.00        160    33.8441
     12203       5.50        200    91.7786
     12204       5.20        280    18.8291
     12205       5.60        275    49.5671
     12206       6.50        170    7.03017
     12207       5.50        225    28.0231
     12208       6.50        295    54.4632
     12210       6.30        185    19.1837
     12212       6.50        180    8.14688
     12215       5.00        165    21.4592
     12216       3.80        185    80.7848
     12218       6.50        280    84.7996
     12220       5.90        230    5.83221
     12221       4.80         25    60.5175
     12222       5.50        275    91.7179
     12223       5.50        125    83.3212
     12224       4.90        210    23.6584
     12225       5.70        135    86.5377
     12226       5.80         85      10.46
     12227       6.50         70    10.0671
     12229       6.50        205    65.2802
     12231       4.00        160    68.1249
     12232       4.40        220    77.6618
     12234       5.40         50    89.1343
     12235       6.10        180    8.96474
     12236       4.50        260    61.0062
     12238       6.00         35    99.6541
     12239       3.70        185    79.7546
     12240       3.50         50    155.612
     12241       4.20        270    54.0397
     12242       3.90        300    61.0639
     12243       4.40         45    9.50163
     12244       4.50        140    120.623
     12245       4.90        260    62.0686
     12248       6.20         85     2.8346
     12249       5.80        135    5.30197
     12250       3.90        175    59.2194
     12251       5.40        170    41.5132
     12252       5.60        200    8.52773
     12255       6.20         50    8.66459
     12257       6.50         70    21.6054
     12259       4.50         70    18.8665
     12260       6.00         45    86.9762
     12262       5.00        175    15.6545
     12263       6.30        245    78.3565
     12266       6.50         85    10.5529
     12269       6.40        160    33.8519
     12273       6.50        285    20.1882
     12276       4.40         60     38.822
     12277       6.50        295    21.7814
     12279       4.10         65    31.7433
     12280       6.10        130    85.9187
     12281       4.60        270    54.7224
     12282       4.80         25     20.557
     12284       5.40        230     6.8808
     12285       5.80        195     16.538
     12286       4.10        160    86.6396
     12290       6.50         70    5.44617
     12291       6.10        270      12.62
     12295       6.50        125     84.926
     12296       6.10        280    3.87077
     12301       6.50        240    92.5487
     12302       5.20         25    3.98229
     12304       4.50        190    40.9673
     12305       6.50        185    90.1237
     12308       6.50         40    70.6794
     12315       3.60        215    78.5805
     12316       6.40        280     87.674
     12317       4.00         90     40.339
     12320       3.70        190    92.2152
     12322       6.50        175    28.0447
     12323       3.70        175    63.7253
     12325       6.50         80    83.8749
     12327       3.20        265    106.267
     12329       3.60        160    78.1015
     12330       6.50        225    63.6258
     12331       3.30        240    101.178
     12335       5.70        175    90.4339
     12337       6.30         60    83.8197
     12339       6.50        250    3.27529
     12340       6.40        175    85.8685
     12343       6.00         75     18.915
     12345       5.40         60    48.9859
     12348       6.50         55    5.95584
     12349       4.80         65    18.1032
     12350       6.40         85    45.2525
     12352       6.40         35    26.5262
     12353       4.70         80    10.2496
     12354       6.50        200    73.4626
     12355       6.40        140     33.217
     12357       5.90         80    9.55799
     12359       5.00        105    42.2933
     12362       6.50        255    87.9463
     12363       4.40        220    55.7414
     12366       4.80        210    86.4575
     12368       6.50        210    17.1877
     12372       5.30         80    45.3424
     12373       5.70        275    3.74011
     12374       6.50         70    109.388
     12375       4.30         55    23.3109
     12376       4.40        145    51.0828
     12378       4.30         60     20.953
     12380       6.50         70    70.8514
     12381       4.80         80    65.2139
     12382       4.50        135    34.9256
     12384       5.30         35    13.4992
     12385       6.50         35    3.76611
     12386       5.80        225    4.36924
     12388       5.30        105    79.6574
     12391       3.70        185    84.3923
     12393       4.30        105     56.932
     12394       4.00        190    60.3558
     12396       4.20        265    52.2483
     12397       6.00        245    88.7013
     12398       6.50        265    88.5767
     12399       4.40         75    24.7929
     12400       5.70         70    80.3649
     12403       6.50         30    78.8054
     12404       6.50        200    11.5718
     12406       3.60        250    88.1727
     12407       5.20        195    10.9314
     12411       6.00         50     25.637
     12412       6.50        275    43.8867
     12413       6.40        160     31.332
     12414       6.30         40    85.4293
     12415       6.30         55    79.2863
     12416       6.50        195    3.87067
     12417       6.30        300    64.7521
     12419       6.50        100    70.3525
     12421       6.20        230    11.6167
     12422       5.60        295    93.5036
     12426       6.10         75    49.9224
     12427       4.80        180    25.0699
     12429       5.70        195    96.4741
     12433       5.30        245    17.7832
     12434       6.50         60    82.0865
     12436       4.40        105    69.7389
     12438       5.00         80    81.8491
     12439       6.50        280    11.4789
     12440       5.40        160    75.4201
     12441       4.50        160    35.6691
     12442       6.50         90    6.51931
     12444       6.50         75    13.5909
     12446       5.30         80    76.7515
     12447       6.40         55    39.9596
     12448       6.50        135    10.9518
     12453       6.30        190    70.0118
     12455       5.10        200    38.0079
     12458       5.50         55    3.18236
     12460       4.60        300    59.2288
     12461       4.00         95    62.3242
     12462       4.90        180    71.5965
     12463       5.10        120    79.8108
     12464       6.40         25    38.6286
     12465       4.40        270    64.4769
     12466       6.50        155    8.76183
     12467       5.40        145    18.9852
     12468       5.50        295    7.31205
     12469       5.50        295    8.32021
     12471       6.00        210     53.358
     12472       6.50        210    18.1121
     12474       5.20        155    83.5087
     12475       6.50         70    49.6752
     12477       5.90        170    38.8021
     12479       4.30        275    46.2608
     12480       6.50        170    53.5108
     12481       6.40         65    21.0254
     12483       4.30         25    27.8113
     12488       3.40         25    214.668
     12493       3.60        225    94.0454
     12495       4.20         55    42.5634
     12496       5.40        115    20.6831
     12497       5.40         25    4.85204
     12498       5.30        200    87.6735
     12499       6.00        240    17.1205
     12502       5.00        205    20.2876
     12504       3.90        225    73.4892
     12509       5.10        180    17.0096
     12510       5.70         95    93.6136
     12511       5.60         80    14.6012
     12513       3.30         40    208.725
     12514       6.00        135    34.3475
     12515       5.00         55    35.9035
     12521       6.50        145    12.3751
     12528       4.60         35    41.0835
     12532       6.50        220    71.2312
     12533       6.00         65    15.8547
     12534       6.50         25    29.8303
     12535       5.80        175    37.7095
     12536       4.80        300    48.1378
     12537       5.40        195    89.1694
     12539       5.10        135     23.926
     12540       4.10        210    63.2988
     12541       4.40         25    32.8896
     12543       6.00        285     38.639
     12545       4.20         75    49.7701
     12546       4.50        170    43.4845
     12547       6.50        115    2.75144
     12551       4.80        155     33.103
     12553       5.90        275    106.783
     12556       6.50         65    15.2968
     12560       6.50         25    54.6126
     12561       6.10        225    56.0994
     12562       5.40        275    76.6419
     12565       6.00        145    10.0539
     12568       4.20        150    57.0958
     12569       6.00        120    14.6213
     12571       6.50        255    85.3167
     12572       4.10         75    37.9847
     12573       6.50        115    81.6165
     12574       6.00        125    85.9033
     12576       4.60        210    105.305
     12578       6.50         25    40.0711
     12579       6.30        120    85.0873
     12582       5.90         40    49.3834
     12585       5.10        250    81.7387
     12586       6.50         25     13.133
     12587       3.70        145    82.0506
     12588       3.80        175    95.1358
     12589       6.30         55    99.8559
     12590       3.80         55    77.2376
     12592       6.40         80    82.0312
     12593       4.50        115    28.5217
     12595       6.50         40    46.2957
     12596       6.50        290     45.155
     12597       5.50        155    2.60836
     12598       4.80        195    124.281
     12600       6.50        155    19.3702
     12601       6.50        225     70.034
     12603       5.20        300    82.5839
     12608       5.60         75    20.0658
     12609       4.90         80    16.3269
     12613       5.70         80    16.6747
     12614       5.80         65    16.9254
     12616       6.00        200    88.6197
     12617       4.70         95    41.8367
     12619       5.30        295    7.93316
     12620       4.10         85    42.0471
     12621       5.10        270    19.2663
     12625       6.20        120     87.638
     12626       6.50         45    6.94278
     12627       3.80         55    76.8154
     12629       6.50        145    84.8978
     12631       6.50        140     89.501
     12632       5.30         80    22.3543
     12636       3.80        150    78.6512
     12637       4.40        215    50.3259
     12639       6.40        105    34.1578
     12640       6.50        295    20.4459
     12642       6.50         50    37.3249
     12644       6.40        130    82.7598
     12645       5.00         40    24.2171
     12646       4.90         65    78.2245
     12650       5.80         85    20.6643
     12651       4.30         25    33.9383
     12652       3.90         55    54.3008
     12653       6.10        250    87.3248
     12654       6.40        200    3.93337
     12655       4.70        175    35.9258
     12656       5.20         30    12.1035
     12662       6.50        225    62.7623
     12663       6.50        285    85.4385
     12664       6.10        220     88.589
     12665       4.60        260    46.2799
     12666       3.30        250    100.169
     12667       4.90         25    72.2282
     12668       4.70        115    104.036
     12672       3.70        215    88.9527
     12676       6.50        120    56.6308
     12677       3.80        125    77.0255
     12679       5.30        110    92.1061
     12681       6.10        125    46.2151
     12682       6.50         30    4.71778
     12684       4.10         50    28.9495
     12685       5.80        165    81.7673
     12686       6.50         45    2.89661
     12688       6.10         75      11.31
     12689       6.10        250    80.9379
     12690       5.20         35    85.6372
     12691       5.70         30    65.9088
     12693       4.10        225     41.217
     12696       5.70        240    22.8617
     12699       6.40         55    56.1345
     12700       5.90         80    5.30199
     12702       3.00        280    122.023
     12707       6.50         55    102.811
     12708       4.50        215    72.9927
     12709       3.70        275    83.8173
     12712       6.50         85    79.2556
     12714       5.60        200    87.8653
     12715       6.50        285    85.9321
     12717       5.00         45    8.44277
     12718       4.50        295    34.4111
     12719       5.10        190    27.2282
     12720       5.60         50    4.88857
     12721       6.50         35    7.63089
     12723       4.60         55    27.9947
     12726       3.60         95    92.7823
     12728       5.50        295    44.2864
     12732       6.50         25    81.5728
     12734       6.10         40    88.0015
     12735       6.50        285      30.49
     12736       4.70        145     60.636
     12737       4.10        175    70.7403
     12740       5.40        110    81.0844
     12743       6.50        285    57.4535
     12745       4.70         40    66.0171
     12746       6.50         60      97.91
     12748       5.20        240    16.0058
     12750       6.50        130    14.6899
     12751       6.20         25    21.0509
     12753       5.30         25    85.2992
     12755       6.50         75    16.6126
     12757       5.20        235    80.6938
     12758       4.90        125    6.79715
     12760       4.20        125    45.2987
     12763       6.50        185    92.3298
     12764       5.40        215    91.2545
     12767       4.40         50    27.7558
     12768       6.50        205    86.7303
     12769       6.40        260    30.4769
     12772       5.30         50    17.6959
     12773       5.50        160    91.2216
     12776       4.30         85    65.4781
     12777       6.00        295    43.7204
     12778       5.20        180    4.41243
     12780       3.90        145    61.0374
     12782       6.00        235    72.4638
     12787       6.50         50    7.46394
     12788       4.30        160    43.7176
     12789       4.20        105    46.8546
     12790       6.50         55    96.1794
     12791       5.50         95    90.2679
     12793       3.80        280    75.5258
     12795       6.50         85    47.6303
     12798       4.20         95    73.7413
     12800       3.80        205    61.3716
     12802       4.60        120     27.761
     12804       6.50         75    4.07414
     12810       5.20         70    5.46412
     12814       4.40         85    40.3001
     12816       5.40        205    89.4972
     12817       3.90        160    88.1325
     12819       4.40        295    70.0494
     12820       4.30         75    26.8074
     12821       5.40        255    85.4873
     12822       3.30         45    197.017
     12825       5.00        250    51.4877
     12826       4.50        110    49.1727
     12827       5.50        250    92.3454
     12828       3.80         50    72.3565
     12830       5.60         85    12.4581
     12831       3.80        115    77.2984
     12834       5.40        275    25.1092
     12835       6.10         75    9.16002
     12836       5.10        210     84.873
     12837       5.80        225    104.286
     12838       4.70         25    54.0041
     12840       6.50        255    26.5922
     12841       4.70         25    53.7827
     12842       5.30         55    2.40438
     12846       5.20        265    60.9973
     12850       6.50         40     79.052
     12851       5.10         90    11.8682
     12852       5.30        105    2.31387
     12853       5.20        225    12.5254
     12858       5.40        200      70.22
     12861       5.60         55    68.6535
     12862       5.40        145    93.1846
     12863       6.50         30    70.4313
     12867       4.70        140    31.4935
     12869       5.40        115    55.7966
     12870       6.40         40    67.7873
     12871       6.50        225    29.8347
     12874       4.90         90    12.1243
     12876       4.50        130    35.0911
     12878       3.60        145    89.2053
     12879       5.80         40     80.499
     12880       6.50         40    100.328
     12882       6.30        295     4.5021
     12884       6.50        115    3.19822
     12885       6.50        170    85.5881
     12886       4.10        155    73.0561
     12887       3.90        175    57.7297
     12888       5.00        250    103.417
     12890       6.50        285    89.0231
     12891       6.50         35    16.7172
     12892       4.40        145    29.4657
     12893       3.60         65    92.8437
     12894       6.30        130    72.2882
     12896       5.10        145    10.8222
     12897       5.20        135    77.9731
     12899       6.50         70    82.4504
     12901       6.40        270    88.5777
     12902       5.30         95    17.6052
     12903       6.50        165    88.6984
     12904       6.50        150    89.7571
     12906       6.50         35    11.4476
     12913       5.00        270    53.7625
     12915       4.60        185    124.256
     12921       4.20         60    30.3107
     12926       5.70        235      8.572
     12929       5.80         40     9.6067
     12930       6.50         70    9.59142
     12932       3.50        155    86.3859
     12934       6.50         75    74.3448
     12935       6.50        125    10.8242
     12936       6.50        265    78.8661
     12937       3.70        240     90.331
     12940       4.90        295    92.5109
     12945       6.40         85    68.5432
     12951       3.50         45    96.8018
     12952       6.50         55    87.7761
     12953       5.30        280    14.0444
     12954       3.80        245    62.5464
     12955       6.50        300    77.8355
     12956       3.40        105    122.394
     12957       6.50        275     85.081
     12958       5.60         95    92.8103
     12959       6.50         25    91.1336
     12960       5.80        295    7.75596
     12961       3.90        265    83.1646
     12962       4.10        245    62.3414
     12963       4.90        215    100.091
     12964       6.30        195    78.6759
     12968       6.50        165    82.8634
     12971       3.90         40    68.1386
     12972       4.10        175    55.7407
     12973       6.50        145    22.4988
     12975       4.80        140    34.4673
     12976       6.10        230    24.8024
     12977       6.50         60    26.3438
     12978       4.80        200    117.509
     12979       6.50        205    60.5055
     12980       3.70         45    81.1483
     12981       4.70         85    15.4164
     12982       5.00        110    6.94228
     12984       6.50         30    96.5682
     12987       5.90        275    77.7661
     12989       4.80         45    10.5433
     12990       3.90         85    59.1385
     12991       6.00         95    40.7681
     12998       3.60        100    91.7932
     12999       5.50         65     87.262
     13000       3.90        185    67.4345
     13001       5.80        235    38.8993
     13002       5.50        160    77.3465
     13006       3.50        170    94.0991
     13011       6.50        220     18.739
     13012       5.00        280     31.592
     13015       5.60        125    92.0632
     13017       6.50        185    82.0076
     13018       6.50        295     84.705
     13019       6.50        295    79.5015
     13020       5.80         70    4.03157
     13021       4.50        265    84.9808
     13022       5.20         35     4.0619
     13024       6.30        110    36.7074
     13025       6.50         30    92.4969
     13027       4.80        255      103.2
     13031       5.50         80    75.4735
     13034       5.90        160     5.5915
     13036       4.50        145    35.7199
     13038       6.50        200    6.05014
     13039       5.70        110    10.9333
     13040       5.60         80    15.9042
     13041       5.80        175    87.8999
     13042       3.10        295    110.241
     13044       4.20         45    19.8283
     13045       3.90         70    52.6033
     13048       5.40        200    13.8558
     13050       3.80        290    59.3684
     13052       6.50        140    12.2407
     13054       6.00        100    87.1557
     13055       5.30        120    2.54204
     13056       4.90        165    15.2988
     13057       6.40        215    5.17283
     13058       6.50        110    83.2697
     13059       4.60        175    39.7044
     13060       6.50        300    88.5591
     13062       5.60         95    9.36157
     13063       4.80        255    32.2011
     13064       3.60        270    65.5196
     13066       3.90        225    75.3782
     13067       5.90         55    78.4217
     13073       4.90         65    77.5446
     13074       6.50         25    12.1106
     13076       5.60        135     86.421
     13078       4.70        255    48.9449
     13079       5.70        105    86.4461
     13081       5.20        215    13.6796
     13083       4.20        245    32.0933
     13088       6.20         40    10.6056
     13089       6.10         40    76.5948
     13090       3.90         50    60.9615
     13091       6.40        140    4.22856
     13096       5.20         30    86.9628
     13097       5.20        150    88.4474
     13098       3.70        225    78.6356
     13099       4.20         30    32.6715
     13100       6.50        205    4.33408
     13101       5.60        130    6.09068
     13109       6.50        220    4.26815
     13111       6.50         85    111.114
     13112       5.10        235    25.3368
     13113       5.50        170    88.8959
     13114       6.50        285    11.0854
     13115       3.90        270    61.7469
     13119       6.30        125    59.5238
     13120       4.30         80    52.5715
     13121       5.00        130    89.9625
     13123       5.90        230     22.418
     13124       6.50         50    6.02815
     13125       5.90        230     7.3645
     13126       6.50         40    6.52586
     13129       5.80         45    30.4224
     13132       6.50        195     82.834
     13134       6.30        180    85.9137
     13136       6.50        160     59.566
     13137       5.40        285    92.8075
     13138       3.40        290    95.0971
     13139       5.80        180    4.58616
     13140       4.80        120    18.9698
     13141       6.50         35    98.0417
     13142       5.70         60    11.4115
     13144       6.50         35    70.9038
     13145       5.80        285    10.2524
     13146       4.80        125    64.5505
     13147       6.30        120    4.28742
     13148       6.50         40    76.7507
     13150       5.80         90    34.2174
     13151       6.50         70    24.0193
     13152       5.30        180    12.8276
     13155       6.50         75    21.7981
     13156       6.50        275    8.46942
     13157       4.10        220    69.8306
     13158       3.90        200    76.3853
     13159       4.90         30    14.3104
     13161       6.40        300    5.50368
     13165       6.20        205    5.26615
     13167       5.30         75    36.1912
     13168       4.90         45    65.3678
     13170       6.50        240    36.3042
     13171       6.50         80    86.3173
     13172       6.30        190    5.54135
     13174       4.70        270    40.7251
     13175       6.50        245    4.64583
     13176       5.00        275    116.161
     13178       6.30        130    13.5011
     13180       4.80        165    29.4552
     13181       6.50         40    36.2082
     13182       5.20         40    78.5422
     13183       6.40        295    27.0556
     13186       6.40        225    9.34841
     13187       5.50         35    79.2801
     13188       6.20        125    23.1669
     13189       6.50        185    87.8022
     13190       6.50        195    35.5182
     13193       4.80         85    7.86885
     13194       5.70         75    71.0826
     13199       5.70         75    85.8079
     13200       5.00         70    10.0381
     13202       5.00         65    1.86891
     13203       5.40        170    2.46651
     13204       4.30         30    29.4935
     13206       5.50        115     4.6369
     13208       5.00         50    78.6565
     13209       5.40        190    90.6443
     13210       5.70         80    20.2375
     13211       5.60         40    77.7349
     13213       3.50        230    83.4096
     13214       6.10        210    82.9524
     13215       6.50         55    66.0978
     13216       6.50        210    5.33783
     13220       4.10         25    36.4821
     13222       6.10         60    82.2153
     13223       6.30         55    11.8633
     13224       5.20        235    79.3516
     13225       6.50         85    14.7088
     13226       5.90        295    84.0165
     13230       4.00         40    46.3863
     13231       4.10         25    72.6834
     13232       6.40        260    34.6758
     13233       4.90        115    15.0259
     13235       5.50         90     2.2579
     13236       6.40        135    74.4823
     13237       6.50        175    39.6379
     13238       4.40         50      13.03
     13240       4.70        210    33.8167
     13243       5.00         55    8.75655
     13245       6.40         65    22.4618
     13246       6.50        280    22.3564
     13251       6.50        260    87.0569
     13254       4.50         30     17.077
     13255       6.50        180    3.34045
     13256       3.40        135    107.706
     13258       4.30        145    39.0328
     13260       6.50        270    72.3023
     13261       4.20        290     61.838
     13262       5.30        285    26.6833
     13263       4.80         25    20.9738
     13265       3.90        185    63.9274
     13268       4.10         60    43.2608
     13269       6.20        230    18.1274
     13270       6.50        110    90.1179
     13273       4.70        285    50.7977
     13275       4.10         90    47.2169
     13276       4.50        300    48.7559
     13277       5.50        170    3.02169
